longitude,latitude,f1,f2,f3,f4,f5,f6,t1,id,f2_div_f4,f6_div_f2,f5_cat
13.99,51.84,35.0,1469.0,1285.0,308.0,3.9219,306.0,159500.0,9127,4.77,0.21,3
14.01,51.84,31.0,5524.0,2848.0,879.0,5.5592,914.0,229900.0,9128,6.28,0.17,4
14.02,51.84,24.0,2162.0,1468.0,441.0,3.1857,459.0,98300.0,9129,4.9,0.21,2
14.02,51.85,9.0,3079.0,1562.0,512.0,5.1041,519.0,172900.0,9130,6.01,0.17,4
14.03,51.86,47.0,825.0,416.0,173.0,2.3333,187.0,133300.0,9131,4.77,0.23,2
14.07,51.85,33.0,1043.0,425.0,148.0,4.8702,157.0,235600.0,9132,7.05,0.15,4
14.01,51.86,9.0,2524.0,1139.0,362.0,6.2516,352.0,159300.0,9133,6.97,0.14,4
14.02,51.86,41.0,1659.0,1391.0,447.0,1.3527,466.0,61200.0,9134,3.71,0.28,1
13.99,51.85,32.0,1751.0,819.0,323.0,6.7105,328.0,339000.0,9135,5.42,0.19,5
14.08,51.86,41.0,2584.0,1058.0,668.0,3.2061,743.0,370000.0,9136,3.87,0.29,3
14.06,51.84,29.0,2278.0,765.0,322.0,4.6379,397.0,348200.0,9137,7.07,0.17,3
14.01,51.85,42.0,3008.0,1817.0,664.0,3.371,659.0,165000.0,9138,4.53,0.22,3
14.03,51.84,7.0,586.0,232.0,107.0,5.2077,118.0,181300.0,9139,5.48,0.2,4
13.65,51.93,18.0,1703.0,354.0,163.0,3.6563,360.0,146900.0,9140,5.179789114699331,0.21,3
13.68,52.07,19.0,1396.0,940.0,309.0,1.5208,336.0,70300.0,9141,4.52,0.24,1
14.03,51.9,31.0,40.0,25.0,7.0,2.125,8.0,375000.0,9142,5.71,0.2,2
13.73,52.23,18.0,2221.4102736512973,2304.0,972.0,6.0281,1100.0,321100.0,9143,2.29,0.2050331686661962,4
13.91,51.95,13.0,1524.0,940.0,308.0,5.1337,286.0,154800.0,9144,4.95,0.19,4
13.91,51.96,45.0,2170.0,1043.0,394.0,5.6921,401.0,269000.0,9145,5.51,0.18,4
13.92,51.97,7.0,2221.4102736512973,1225.2837321251593,430.14788333569305,2.3171,457.5068800028618,159500.0,9146,5.16,0.21,2
13.92,51.96,26.0,90.0,47.0,18.0,1.125,18.0,87500.0,9147,5.0,0.2,1
14.06,51.82,42.0,3592.0,1625.0,665.0,3.2434,703.0,179900.0,9148,5.4,0.2,3
14.05,51.82,42.0,1472.0,768.0,309.0,3.4643,310.0,160900.0,9149,4.76,0.21,3
14.05,51.83,36.0,1721.0,710.0,282.0,3.665552516894221,264.0,191930.9652894885,9150,6.1,0.15,3
14.06,51.93,22.0,312.0,583.0,119.0,1.9423,107.0,98400.0,9151,2.62,0.2050331686661962,2
13.69,51.94,26.0,1708.0,911.0,290.0,4.0227,299.0,99800.0,9152,5.89,0.18,3
13.75,51.94,34.0,1290.0,867.0,241.0,5.5486,220.0,218100.0,9153,5.35,0.17,4
13.78,51.93,36.0,3228.0,1305.0,520.0,5.1695,543.0,397000.0,9154,6.21,0.17,4
13.69,51.92,47.0,1147.0,1097.0,307.0,2.6384,297.0,162900.0,9155,3.74,0.26,2
13.62,51.92,45.0,1552.0,785.0,316.0,3.7411,315.0,235500.0,9156,4.91,0.2,3
13.61,51.92,32.0,1625.0,1212.0,327.0,2.7596,335.0,82200.0,9157,4.97,0.21,2
13.66,51.92,20.0,2281.0,1545.0,481.0,2.5735,444.0,130500.0,9158,4.74,0.19,2
14.09,51.87,38.0,5054.0,2366.0,430.14788333569305,2.9422,457.5068800028618,289400.0,9159,5.179789114699331,0.09,2
14.08,51.87,44.0,1325.0,669.0,253.0,4.4211,245.0,324000.0,9160,5.24,0.18,3
14.1,51.87,31.0,1301.0,1952.0,377.0,2.1466,403.0,100800.0,9161,3.45,0.31,2
13.42,52.06,26.0,1058.0,891.0,243.0,3.6422,232.0,120600.0,9162,4.35,0.22,3
14.04,52.08,36.0,1526.0,696.0,263.0,3.5089,256.0,261900.0,9163,5.8,0.17,3
13.83,52.01,42.0,1073.0,804.0,226.0,3.75,220.0,172600.0,9164,4.75,0.21,3
13.91,52.11,37.0,1785.0,1155.0,403.0,4.7984,360.0,175800.0,9165,4.43,0.2,3
13.94,52.12,26.0,3165.0,2447.0,752.0,1.5908,806.0,78600.0,9166,4.21,0.25,1
13.97,52.11,2.0,556.0,179.0,54.0,3.665552516894221,63.0,191930.9652894885,9167,5.179789114699331,0.11,3
13.96,52.12,31.0,5297.0,1986.0,657.0,3.665552516894221,664.0,483500.0,9168,8.06,0.13,3
13.76,52.01,11.0,3170.0,1418.0,432.0,7.5118,420.0,361900.0,9169,7.34,0.13,5
13.58,52.04,52.0,2401.0,812.0,328.0,6.8322,346.0,394100.0,9170,7.32,0.14,5
13.48,52.05,40.0,1411.0,609.0,296.0,1.9375,284.0,67700.0,9171,4.77,0.2,2
13.69,52.05,28.0,5015.0,1225.2837321251593,1029.0,1.2269,457.5068800028618,181900.0,9172,4.87,0.09,1
13.66,52.09,52.0,2010.0,908.0,326.0,6.9135,537.4777164400161,374000.0,9173,6.17,0.27,5
13.52,51.99,39.0,3278.0,1321.0,617.0,6.2917,632.0,465700.0,9174,5.31,0.19,4
13.56,51.9,49.0,1852.0,1615.0,447.0,3.495,429.0,217800.0,9175,4.14,0.23,3
14.01,51.88,50.0,1757.0,2080.0,488.0,1.7225,522.0,180000.0,9176,3.6,0.3,2
13.93,52.1,16.0,2753.0,1414.0,459.0,3.8323,494.0,128300.0,9177,6.0,0.18,3
13.86,51.93,24.0,2159.0,1141.0,355.0,3.9853,369.0,90400.0,9178,6.08,0.17,3
14.03,51.94,19.0,3056.0,1561.0,740.0,3.1369,759.0,196900.0,9179,4.13,0.25,2
14.02,51.94,34.0,4183.0,1891.0,669.0,3.2216,537.4777164400161,98100.0,9180,6.25,0.13,3
14.06,51.89,32.0,1122.0,557.0,223.0,3.5388,233.0,407000.0,9181,5.03,0.21,3
14.05,51.89,26.0,2339.0,1283.0,654.0,3.162,704.0,415000.0,9182,3.58,0.3,2
14.03,51.89,44.0,2731.0,1396.0,555.0,4.1771,577.0,219100.0,9183,4.92,0.21,3
14.09,51.85,24.0,950.0,383.0,182.0,3.0694,183.0,125000.0,9184,5.22,0.19,2
13.94,51.95,12.0,535.0,1194.0,365.0,1.2012,328.0,275000.0,9185,5.179789114699331,0.2050331686661962,1
13.72,52.08,36.0,2242.0,2052.0,447.0,3.4464,448.0,113000.0,9186,5.02,0.2,3
13.54,52.07,44.0,2035.0,1030.0,453.0,1.4661,476.0,65200.0,9187,4.49,0.23,1
13.88,52.02,43.0,3215.0,2400.0,625.0,1.4625,725.0,54400.0,9188,5.14,0.23,1
13.57,52.13,6.0,1954.0,1584.0,496.0,3.1621,534.0,131000.0,9189,3.94,0.27,2
13.56,52.12,49.0,1962.0,1329.0,457.0,3.2898,435.0,200000.0,9190,4.29,0.22,3
13.84,51.95,47.0,1058.0,1097.0,274.0,2.881,295.0,183300.0,9191,3.86,0.28,2
13.9,51.99,37.0,2381.0,1235.0,499.0,3.7941,575.0,247800.0,9192,4.77,0.24,3
13.79,52.13,20.0,2673.0,1282.0,514.0,2.4605,538.0,105900.0,9193,5.2,0.2,2
13.83,52.09,37.0,1745.0,1022.0,368.0,4.0536,365.0,171400.0,9194,4.74,0.21,3
14.01,52.05,17.0,3145.0,1432.0,559.0,2.7201,621.0,117500.0,9195,5.63,0.2,2
13.94,51.9,5.0,4505.0,1917.0,775.0,4.0144,834.0,126600.0,9196,5.81,0.19,3
13.95,51.91,41.0,1608.0,676.0,267.0,4.6125,269.0,361700.0,9197,6.02,0.17,3
14.0,51.9,39.0,1306.0,1332.0,331.0,1.9564,345.0,92200.0,9198,3.95,0.26,2
13.64,52.13,16.0,5203.0,2515.0,862.0,4.105,537.4777164400161,174400.0,9199,6.04,0.1,3
13.96,51.84,20.0,2221.4102736512973,1225.2837321251593,430.14788333569305,3.665552516894221,457.5068800028618,472000.0,9200,5.16,0.21,3
13.96,52.02,18.0,4486.0,1600.0,697.0,3.8651,723.0,189700.0,9201,6.44,0.16,3
13.96,52.03,17.0,1457.0,591.0,235.0,5.5785,289.0,284100.0,9202,6.2,0.2,4
13.84,52.06,48.0,2408.0,1005.0,497.0,3.5213,536.0,458600.0,9203,4.85,0.22,3
13.94,52.01,31.0,1949.0,986.0,322.0,4.6349,344.0,196200.0,9204,6.05,0.18,3
13.97,52.01,46.0,1637.0,714.0,297.0,2.1818,338.0,75300.0,9205,5.51,0.21,2
13.95,52.01,37.0,1159.0,740.0,243.0,4.9107,238.0,179600.0,9206,4.77,0.21,4
13.95,52.0,12.0,2228.0,1122.0,488.0,4.0385,479.0,350000.0,9207,4.57,0.21,3
13.97,52.02,29.0,1649.0,671.0,264.0,3.0602,342.0,69800.0,9208,6.25,0.21,2
13.96,52.0,26.0,5166.0,2738.0,430.14788333569305,3.3565,457.5068800028618,360800.0,9209,5.179789114699331,0.09,3
13.97,52.0,15.0,1575.0,716.0,259.0,5.3409,262.0,244600.0,9210,6.08,0.17,4
13.94,52.0,28.0,3513.0,1658.0,598.0,3.8095,634.0,119900.0,9211,5.87,0.18,3
13.4,52.1,52.0,1389.0,514.0,202.0,7.0897,191.0,446200.0,9212,6.88,0.14,5
13.93,51.92,17.0,2756.0,1986.0,530.0,3.2234,557.0,82000.0,9213,5.2,0.2,3
13.95,51.93,20.0,1975.0,703.0,292.0,3.665552516894221,306.0,410300.0,9214,6.76,0.15,3
14.03,52.13,36.0,839.0,1079.0,245.0,1.7463,250.0,158300.0,9215,3.42,0.3,2
13.78,51.86,33.0,726.0,351.0,147.0,3.1458,168.0,270500.0,9216,4.94,0.23,2
13.74,51.81,32.0,1815.0,1715.0,475.0,1.7244,488.0,111200.0,9217,3.82,0.27,2
13.41,52.01,19.0,3369.0,1834.0,646.0,3.7672,673.0,173800.0,9218,5.22,0.2,3
14.0,51.88,14.0,3348.0,1756.0,557.0,3.5987,619.0,91400.0,9219,6.01,0.18,3
13.77,52.02,35.0,1770.0,1083.0,355.0,5.0483,362.0,221000.0,9220,4.99,0.2,4
13.8,52.01,29.0,3416.0,2223.0,728.0,3.5109,790.0,186000.0,9221,4.69,0.23,3
14.09,52.11,52.0,4076.0,1800.0,815.0,2.7054,920.0,182300.0,9222,5.0,0.23,2
13.97,52.12,13.0,1473.0,597.0,228.0,4.2917,265.0,121300.0,9223,6.46,0.18,3
13.99,52.12,22.0,2300.0,1625.0,542.0,2.78,539.0,196300.0,9224,4.24,0.23,2
14.01,52.12,35.0,1012.0,633.0,240.0,2.0324,245.0,55500.0,9225,4.22,0.24,2
14.0,52.12,45.0,1764.0,679.0,334.0,3.2021,401.0,222100.0,9226,5.28,0.23,3
14.08,52.11,34.0,2516.0,1317.0,594.0,2.2308,611.0,125900.0,9227,4.24,0.24,2
13.97,51.91,27.0,2587.0,1500.0,623.0,1.837,729.0,175000.0,9228,4.15,0.28,2
13.98,51.9,52.0,1678.0,1220.0,357.0,2.5809,386.0,255300.0,9229,4.7,0.23,2
13.98,51.91,28.0,699.0,432.0,168.0,2.1875,180.0,81900.0,9230,4.16,0.26,2
13.99,51.9,31.0,1535.0,1291.0,340.0,2.9375,369.0,174000.0,9231,4.51,0.24,2
13.96,51.91,15.0,3148.0,1225.2837321251593,1037.0,3.0466,1116.0,159600.0,9232,3.04,0.2050331686661962,2
13.96,51.92,52.0,2449.0,916.0,316.0,3.665552516894221,312.0,471600.0,9233,7.75,0.13,3
13.98,51.93,31.0,834.0,616.0,211.0,1.6602,229.0,61200.0,9234,3.95,0.27,2
13.97,51.92,17.0,3344.0,1624.0,536.0,3.8952,570.0,95300.0,9235,6.24,0.17,3
13.99,51.93,9.0,1344.0,530.0,265.0,5.0731,279.0,185100.0,9236,5.07,0.21,4
14.0,51.92,5.0,2221.4102736512973,2933.0,430.14788333569305,3.6788,457.5068800028618,178800.0,9237,5.16,0.21,3
13.96,51.93,16.0,2969.0,1594.0,465.0,4.5221,514.0,168300.0,9238,6.38,0.17,3
13.99,51.92,37.0,542.0,355.0,118.0,5.5133,105.0,227300.0,9239,4.59,0.19,4
13.97,51.93,43.0,1226.0,491.0,205.0,4.9286,244.0,307000.0,9240,5.98,0.2,4
13.95,51.92,30.0,1851.0,631.0,236.0,3.665552516894221,238.0,191930.9652894885,9241,7.84,0.13,3
14.08,51.93,15.0,1905.0,1258.0,388.0,3.33,416.0,127900.0,9242,4.91,0.22,3
14.09,51.94,15.0,2407.0,1591.0,506.0,3.0513,589.0,148100.0,9243,4.76,0.24,2
14.08,51.97,44.0,1186.0,687.0,234.0,3.4167,225.0,160700.0,9244,5.07,0.19,3
14.07,51.97,28.0,3801.0,1654.0,571.0,4.375,622.0,193300.0,9245,6.66,0.16,3
13.95,52.06,11.0,2221.4102736512973,1225.2837321251593,430.14788333569305,4.1678,457.5068800028618,190900.0,9246,5.16,0.21,3
13.78,51.96,40.0,802.0,445.0,143.0,4.0446,149.0,196300.0,9247,5.61,0.19,3
13.8,51.96,19.0,2405.0,1855.0,621.0,2.3111,661.0,255400.0,9248,3.87,0.27,2
14.05,51.95,27.0,3900.0,1549.0,761.0,2.7788,776.0,115700.0,9249,5.12,0.2,2
13.95,52.15,25.0,2221.4102736512973,2297.0,1023.0,6.4246,1081.0,446700.0,9250,2.17,0.2050331686661962,5
13.99,52.18,2.0,2221.4102736512973,1225.2837321251593,430.14788333569305,4.5936,457.5068800028618,174300.0,9251,5.16,0.21,3
13.98,51.85,45.0,2423.0,873.0,438.0,3.7167,466.0,131900.0,9252,5.53,0.19,3
14.0,51.84,37.0,1402.0,722.0,251.0,6.4781,254.0,269000.0,9253,5.59,0.18,5
14.01,51.83,40.0,2077.0,1454.0,385.0,2.0074,435.0,57000.0,9254,5.39,0.21,2
13.72,52.11,44.0,2655.0,1102.0,489.0,3.6759,514.0,368800.0,9255,5.43,0.19,3
14.04,52.16,34.0,4493.0,2335.0,779.0,3.1635,838.0,74300.0,9256,5.77,0.19,2
14.09,51.83,14.0,2677.0,1288.0,375.0,6.0497,368.0,177500.0,9257,7.14,0.14,4
14.0,52.21,19.0,99.0,51.0,22.0,1.7292,26.0,137500.0,9258,4.5,0.26,2
14.04,51.88,29.0,1617.0,758.0,246.0,7.7932,235.0,469900.0,9259,6.57,0.15,5
14.02,51.83,52.0,843.0,333.0,151.0,4.5192,160.0,446000.0,9260,5.58,0.19,3
14.03,51.83,33.0,2731.0,1263.0,445.0,4.5568,456.0,175300.0,9261,6.14,0.17,3
14.04,51.84,32.0,3233.0,1678.0,545.0,5.0025,553.0,234900.0,9262,5.93,0.17,4
14.04,51.83,38.0,2182.0,1141.0,379.0,4.2865,409.0,221100.0,9263,5.76,0.19,3
13.53,51.8,36.0,3215.0,1710.0,539.0,5.5126,529.0,248400.0,9264,5.96,0.16,4
13.47,51.82,34.0,2389.0,1560.0,514.0,4.8333,521.0,225400.0,9265,4.65,0.22,4
13.41,52.21,17.0,3308.0,1587.0,632.0,3.2727,720.0,176000.0,9266,5.23,0.22,3
13.91,52.0,4.0,18.0,8.0,6.0,1.625,3.0,275000.0,9267,3.0,0.17,2
13.8,51.9,37.0,2524.0,999.0,417.0,7.9892,398.0,191930.9652894885,9268,6.05,0.16,5
13.62,51.85,31.0,3395.0,1886.0,737.0,4.4118,742.0,174400.0,9269,4.61,0.22,3
13.44,51.97,17.0,2279.0,1200.0,420.0,2.7461,448.0,70000.0,9270,5.43,0.2,2
13.81,52.01,22.0,1432.0,746.0,296.0,2.0227,335.0,55000.0,9271,4.84,0.23,2
13.43,52.18,35.0,1366.0,2160.0,497.0,2.2059,496.0,150000.0,9272,2.75,0.2050331686661962,2
13.43,52.17,36.0,1493.0,989.0,293.0,3.5272,316.0,213700.0,9273,5.1,0.21,3
13.42,52.18,36.0,1727.0,952.0,337.0,4.7917,340.0,316000.0,9274,5.12,0.2,3
13.62,52.2,14.0,3249.0,1929.0,838.0,2.8588,937.0,92500.0,9275,3.88,0.29,2
14.03,52.0,17.0,1951.0,681.0,350.0,2.7275,368.0,191930.9652894885,9276,5.57,0.19,2
14.04,51.99,20.0,3000.0,1207.0,491.0,4.6406,525.0,217500.0,9277,6.11,0.18,3
13.91,51.98,5.0,2262.0,1016.0,402.0,6.065,427.0,315500.0,9278,5.63,0.19,4
13.57,52.15,32.0,964.0,623.0,201.0,3.0917,198.0,88900.0,9279,4.8,0.21,2
13.56,52.15,22.0,2329.0,1456.0,381.0,3.7933,419.0,131000.0,9280,6.11,0.18,3
13.98,51.81,35.0,708.0,471.0,153.0,3.2,145.0,197400.0,9281,4.63,0.2,2
14.01,51.82,18.0,2221.4102736512973,1225.2837321251593,430.14788333569305,3.0704,457.5068800028618,151600.0,9282,5.16,0.21,2
13.55,52.11,21.0,3465.0,2292.0,628.0,3.3553,639.0,113500.0,9283,5.52,0.18,3
13.43,51.86,32.0,1819.0,1679.0,360.0,3.5562,386.0,146000.0,9284,5.05,0.21,3
13.97,51.85,52.0,2676.0,1181.0,537.0,3.6058,557.0,213100.0,9285,4.98,0.21,3
13.88,51.98,14.0,3676.0,1176.0,614.0,3.9464,720.0,171900.0,9286,5.99,0.2,3
13.86,51.97,52.0,661.0,392.0,244.0,0.957,316.0,60000.0,9287,2.71,0.2050331686661962,1
13.85,51.96,18.0,2581.0,1375.0,503.0,2.8446,499.0,100500.0,9288,5.13,0.19,2
13.85,51.97,36.0,2785.0,1275.0,527.0,2.3015,577.0,156800.0,9289,5.28,0.21,2
13.95,52.1,37.0,1965.0,796.0,335.0,3.625,364.0,83400.0,9290,5.87,0.19,3
13.88,52.05,37.0,1157.0,983.0,306.0,2.0972,332.0,117000.0,9291,3.78,0.29,2
13.87,52.04,45.0,2092.0,1190.0,429.0,3.8021,451.0,323000.0,9292,4.88,0.22,3
13.78,51.88,13.0,3995.0,1969.0,607.0,5.0164,605.0,165200.0,9293,6.58,0.15,4
13.47,52.23,52.0,1438.0,1018.0,399.0,2.2188,472.0,306700.0,9294,3.6,0.2050331686661962,2
13.47,52.24,19.0,2232.0,1149.0,417.0,3.1534,448.0,324400.0,9295,5.35,0.2,2
13.67,52.15,48.0,1111.0,421.0,202.0,3.2813,229.0,268100.0,9296,5.5,0.21,3
14.02,52.15,35.0,2228.0,1567.0,449.0,1.4455,476.0,54100.0,9297,4.96,0.21,1
14.05,52.13,26.0,2343.0,1221.0,372.0,4.3601,371.0,144900.0,9298,6.3,0.16,3
14.02,52.13,44.0,2304.0,986.0,379.0,4.652,384.0,387100.0,9299,6.08,0.17,3
13.92,51.89,34.0,1740.0,1249.0,375.0,4.1552,387.0,233900.0,9300,4.64,0.22,3
13.93,51.91,38.0,1276.0,955.0,287.0,2.0096,314.0,155700.0,9301,4.45,0.25,2
13.97,52.09,17.0,2612.0,832.0,564.0,2.6759,582.0,120600.0,9302,4.63,0.22,2
13.97,52.08,18.0,2321.0,803.0,341.0,3.665552516894221,358.0,426000.0,9303,6.81,0.15,3
13.6,52.2,21.0,2106.0,867.0,380.0,1.9913,410.0,95300.0,9304,5.54,0.19,2
14.01,51.96,38.0,1901.0,1099.0,406.0,2.7661,392.0,113900.0,9305,4.68,0.21,2
13.65,51.95,14.0,3965.0,1945.0,733.0,2.6906,804.0,95300.0,9306,5.41,0.2,2
13.99,52.03,16.0,1612.0,567.0,208.0,3.665552516894221,221.0,191930.9652894885,9307,7.75,0.14,3
13.9,52.07,44.0,1446.0,721.0,243.0,4.7308,250.0,352200.0,9308,5.95,0.17,3
13.84,52.0,18.0,2737.0,1128.0,533.0,2.8,589.0,72000.0,9309,5.14,0.22,2
13.84,52.01,16.0,2692.0,1674.0,681.0,2.6763,749.0,191100.0,9310,3.95,0.28,2
13.85,52.01,19.0,2020.0,1341.0,360.0,1.7,416.0,69000.0,9311,5.61,0.21,2
13.85,52.02,20.0,3244.0,1769.0,469.0,5.9214,520.0,224000.0,9312,6.92,0.16,4
13.84,52.02,36.0,1119.0,414.0,150.0,5.8336,144.0,283300.0,9313,7.46,0.13,4
13.48,52.06,35.0,3414.0,1761.0,522.0,3.9922,580.0,129800.0,9314,6.54,0.17,3
14.07,52.01,17.0,2721.0,1672.0,492.0,2.9798,477.0,204800.0,9315,5.53,0.18,2
14.01,52.2,12.0,3653.0,1225.2837321251593,854.0,2.8681,993.0,114200.0,9316,4.28,0.27,2
13.47,52.21,19.0,1048.0,493.0,184.0,2.2917,262.0,118200.0,9317,5.7,0.25,2
14.03,52.04,34.0,2629.0,966.0,375.0,3.665552516894221,369.0,191930.9652894885,9318,7.01,0.14,3
13.43,51.81,30.0,2099.0,1156.0,401.0,2.8036,406.0,152300.0,9319,5.23,0.19,2
13.56,51.91,32.0,2885.0,1509.0,590.0,3.1795,595.0,125600.0,9320,4.89,0.21,2
13.44,51.88,34.0,3426.0,1938.0,647.0,2.8994,623.0,66000.0,9321,5.3,0.18,2
13.41,51.85,24.0,1328.0,1012.0,306.0,4.2813,290.0,189500.0,9322,4.34,0.22,3
13.46,51.87,52.0,1877.0,712.0,398.0,3.9722,427.0,290900.0,9323,4.72,0.23,3
13.59,52.11,11.0,72.0,150.0,20.0,2.625,16.0,250000.0,9324,3.6,0.22,2
13.89,52.15,18.0,2221.4102736512973,1225.2837321251593,430.14788333569305,3.8171,457.5068800028618,187200.0,9325,5.16,0.21,3
13.85,52.11,52.0,3065.0,1405.0,606.0,3.7813,622.0,275900.0,9326,5.06,0.2,3
13.42,52.15,46.0,2217.0,1107.0,527.0,2.8009,544.0,192600.0,9327,4.21,0.25,2
13.61,51.95,21.0,3302.0,1413.0,520.0,4.375,557.0,180400.0,9328,6.35,0.17,3
13.74,52.12,43.0,1257.0,671.0,263.0,2.875,311.0,280600.0,9329,4.78,0.25,2
13.64,52.22,5.0,2090.0,1911.0,482.0,2.4318,469.0,86100.0,9330,4.34,0.22,2
13.92,52.22,20.0,1309.0,514.0,172.0,3.665552516894221,184.0,475800.0,9331,7.61,0.14,3
13.46,52.24,20.0,2221.4102736512973,2593.0,430.14788333569305,3.8576,457.5068800028618,318600.0,9332,5.16,0.21,3
13.83,51.84,35.0,1673.0,1041.0,413.0,1.375,426.0,57500.0,9333,4.05,0.25,1
14.03,52.02,19.0,1668.0,841.0,283.0,2.1336,324.0,75000.0,9334,5.89,0.19,2
13.62,51.93,35.0,1755.0,774.0,290.0,5.0861,322.0,296700.0,9335,6.05,0.18,4
13.58,52.05,23.0,951.0,806.0,222.0,1.7734,235.0,41400.0,9336,4.28,0.25,2
13.52,52.17,48.0,2181.0,1041.0,379.0,3.7361,419.0,320200.0,9337,5.75,0.19,3
13.99,52.15,4.0,1658.0,676.0,278.0,3.5714,301.0,149500.0,9338,5.96,0.18,3
13.61,52.23,37.0,1175.0,951.0,267.0,2.875,260.0,57700.0,9339,4.4,0.22,2
13.85,52.67,36.0,2501.0,1031.0,422.0,4.75,443.0,442100.0,9340,5.93,0.18,3
13.39,52.64,18.0,2700.0,1042.0,744.0,3.1364,937.0,150000.0,9341,3.63,0.2050331686661962,2
13.4,52.65,33.0,1143.0,508.0,174.0,4.9107,172.0,279900.0,9342,6.57,0.15,4
13.4,52.66,28.0,238.0,142.0,31.0,0.4999,58.0,191930.9652894885,9343,7.68,0.24,1
13.41,52.65,18.0,4334.0,1777.0,661.0,6.0653,641.0,105300.0,9344,6.56,0.15,4
13.86,52.49,47.0,3457.0,1700.0,579.0,3.5164,622.0,226500.0,9345,5.97,0.18,3
13.89,52.64,28.0,2221.4102736512973,1225.2837321251593,430.14788333569305,3.1864,457.5068800028618,272800.0,9346,5.16,0.21,2
13.9,52.65,33.0,45.0,34.0,10.0,5.2949,11.0,350000.0,9347,4.5,0.24,4
13.9,52.64,37.0,4291.0,1941.0,953.0,1.7945,1102.0,106300.0,9348,4.5,0.26,2
13.83,52.61,7.0,2221.4102736512973,1225.2837321251593,430.14788333569305,5.4032,457.5068800028618,318500.0,9349,5.16,0.21,4
13.89,52.25,16.0,1156.0,455.0,216.0,7.2779,198.0,292900.0,9350,5.35,0.17,5
13.89,52.26,29.0,3334.0,2919.0,718.0,3.6548,712.0,180300.0,9351,4.64,0.21,3
13.9,52.26,42.0,2001.0,942.0,375.0,4.4453,402.0,255400.0,9352,5.34,0.2,3
13.92,52.26,14.0,1382.0,141.0,66.0,4.1016,242.0,283300.0,9353,5.179789114699331,0.18,3
13.91,52.26,52.0,610.0,406.0,122.0,1.8967,128.0,43800.0,9354,5.0,0.21,2
13.88,52.26,37.0,1629.0,668.0,266.0,6.1333,275.0,387200.0,9355,6.12,0.17,4
13.87,52.27,24.0,4055.0,2123.0,744.0,4.5224,742.0,142000.0,9356,5.45,0.18,3
13.84,52.28,48.0,1455.0,788.0,332.0,0.8056,354.0,84400.0,9357,4.38,0.24,1
13.84,52.59,21.0,1353.0,1688.0,367.0,1.9937,380.0,139600.0,9358,3.69,0.28,2
13.45,52.28,27.0,3316.0,2362.0,532.0,2.9569,636.0,65900.0,9359,6.23,0.19,2
13.51,52.27,44.0,2526.0,1423.0,573.0,2.5363,579.0,158800.0,9360,4.41,0.23,2
13.88,52.55,47.0,1631.0,847.0,315.0,2.5062,340.0,73700.0,9361,5.18,0.21,2
13.61,52.25,52.0,1902.0,1233.0,385.0,2.8295,406.0,132200.0,9362,4.94,0.21,2
13.73,52.33,37.0,2351.0,1591.0,549.0,1.6563,564.0,57200.0,9363,4.28,0.24,2
13.79,52.26,34.0,1345.0,834.0,290.0,3.7011,265.0,99500.0,9364,4.64,0.2,3
13.63,52.55,24.0,4119.0,1294.0,879.0,2.4123,865.0,86200.0,9365,4.69,0.21,2
13.62,52.56,22.0,3536.0,1650.0,612.0,4.2381,615.0,229300.0,9366,5.78,0.17,3
13.54,52.35,46.0,1480.0,1511.0,348.0,1.9718,358.0,110600.0,9367,4.25,0.24,2
13.54,52.36,35.0,3183.0,1313.0,487.0,5.9062,515.0,383200.0,9368,6.54,0.16,4
13.43,52.38,32.0,3202.0,1573.0,621.0,3.4449,696.0,292900.0,9369,5.16,0.22,3
13.74,52.41,29.0,1494.0,991.0,280.0,2.125,286.0,70600.0,9370,5.34,0.19,2
13.73,52.41,39.0,223.0,92.0,37.0,3.375,37.0,212500.0,9371,6.03,0.17,3
13.77,52.37,23.0,969.0,670.0,251.0,3.267,288.0,185400.0,9372,3.86,0.3,3
13.95,52.35,36.0,1199.0,485.0,199.0,5.0796,198.0,373400.0,9373,6.03,0.17,4
13.96,52.34,28.0,5022.0,2558.0,430.14788333569305,2.4234,457.5068800028618,218500.0,9374,5.179789114699331,0.09,2
13.94,52.36,37.0,3107.0,1225.2837321251593,734.0,2.182,903.0,147500.0,9375,4.23,0.29,2
13.93,52.36,30.0,1147.0,1219.0,210.0,2.0658,260.0,93200.0,9376,5.46,0.23,2
13.93,52.34,19.0,1797.0,1033.0,327.0,1.4911,384.0,59200.0,9377,5.5,0.21,1
13.88,52.28,52.0,1224.0,521.0,159.0,1.191,237.0,76100.0,9378,7.7,0.19,1
13.94,52.28,35.0,1841.0,783.0,285.0,2.8167,300.0,162100.0,9379,6.46,0.16,2
13.72,52.31,17.0,2221.4102736512973,1225.2837321251593,430.14788333569305,3.6361,457.5068800028618,157700.0,9380,5.16,0.21,3
13.66,52.27,30.0,2515.0,1327.0,428.0,2.1287,481.0,95000.0,9381,5.88,0.19,2
13.64,52.3,29.0,1960.0,1681.0,435.0,2.9292,415.0,84500.0,9382,4.51,0.21,2
13.67,52.26,31.0,1189.0,891.0,292.0,2.5536,295.0,50500.0,9383,4.07,0.25,2
13.67,52.25,17.0,1851.0,764.0,339.0,5.1315,344.0,181800.0,9384,5.46,0.19,4
13.95,52.28,17.0,1090.0,473.0,163.0,5.5061,164.0,231800.0,9385,6.69,0.15,4
