longitude,latitude,f1,f2,f3,f4,f5,f6,t1,id
13.67,52.24,27,1710.0,1089,297,4.6793,282.0,151900,5984
13.68,52.23,13,3942.0,1542,515,6.6054,585.0,500001,5985
12.71,52.66,15,9716.0,4992,2225,3.6231,2387.0,193300,5986
13.56,53.18,21,1857.0,881,380,3.8403,399.0,350000,5987
13.05,52.64,33,1560.0,1467,313,4.1429,315.0,159800,5988
12.95,52.08,31,5550.0,2465,862,6.8317,881.0,446100,5989
13.92,53.07,26,2645.0,1660,991,0.6991,1005.0,89500,5990
13.98,51.46,35,1607.0,1407,382,2.19,383.0,53400,5991
13.99,51.46,22,4397.0,1145,445,4.5268,931.0,108400,5992
14.43,51.85,18,3584.0,1673,661,3.9444,715.0,240100,5993
14.4,51.86,37,1474.0,782,331,3.4187,343.0,161700,5994
14.45,51.84,25,2538.0,1185,501,4.5417,494.0,194400,5995
14.42,51.87,45,1298.0,1064,268,3.7067,294.0,136600,5996
14.41,51.85,20,1903.0,919,359,2.6765,395.0,96400,5997
14.4,51.85,49,1295.0,765,265,3.4306,276.0,130200,5998
14.05,51.67,17,1527.0,775,260,5.9658,267.0,278000,5999
13.65,51.86,36,3598.0,1296,533,7.8177,500.0,500001,6000
12.26,53.29,17,4713.0,2531,723,4.8286,740.0,158500,6001
12.25,53.29,35,1011.0,578,171,3.9861,183.0,188700,6002
12.23,53.27,34,1893.0,884,395,2.1679,415.0,75400,6003
11.84,53.08,40,2822.0,907,414,7.2692,443.0,498700,6004
11.87,53.08,41,1213.0,801,300,3.1806,301.0,204200,6005
11.83,53.09,43,1257.0,735,232,3.7167,232.0,108900,6006
11.86,53.06,12,4676.0,1543,598,6.379,698.0,500001,6007
13.0,52.65,52,1244.0,444,282,3.5114,304.0,430800,6008
13.01,52.66,43,764.0,1275,306,2.0,322.0,175000,6009
12.68,52.64,51,1532.0,669,333,3.6434,366.0,278800,6010
12.69,52.64,52,3457.0,2286,994,2.565,1021.0,225000,6011
12.67,52.64,22,11668.0,4054,1671,6.9935,1730.0,385500,6012
12.7,52.65,52,1845.0,1015,337,4.1397,336.0,331300,6013
14.34,52.36,24,2838.0,2151,645,3.2202,695.0,126200,6014
14.35,52.36,52,340.0,200,87,1.5208,97.0,112500,6015
14.32,52.35,23,2502.0,1443,455,2.5625,481.0,70000,6016
14.07,52.33,37,1129.0,509,202,2.6146,212.0,243200,6017
14.07,52.31,41,1835.0,683,308,4.8977,311.0,358200,6018
14.07,52.32,16,1653.0,690,224,6.5853,228.0,248400,6019
14.34,52.4,19,786.0,525,229,1.7273,282.0,137500,6020
14.33,52.4,30,2748.0,1491,535,4.3472,502.0,185000,6021
14.25,53.24,9,3087.0,1530,556,3.775,609.0,125000,6022
14.13,53.41,17,1583.0,730,306,2.3895,331.0,87500,6023
13.35,51.99,14,5549.0,1822,919,2.9562,1000.0,142300,6024
13.62,53.16,28,312.0,498,87,2.4107,89.0,96400,6025
12.95,52.35,43,1233.0,1190,282,2.8371,306.0,161300,6026
12.93,52.33,46,55.0,26,5,4.125,11.0,67500,6027
11.8,52.66,22,5507.0,2785,848,6.0889,841.0,245200,6028
14.16,52.27,46,1676.0,846,295,5.1814,322.0,209500,6029
14.16,52.26,15,2782.0,983,525,2.1935,579.0,183300,6030
12.67,53.03,4,1897.0,915,336,4.1563,331.0,172600,6031
13.88,53.13,15,3242.0,1936,593,4.9706,595.0,184700,6032
13.87,53.13,25,4650.0,2503,790,5.742,849.0,221900,6033
12.76,52.03,19,6224.0,3152,1076,5.9541,1105.0,500001,6034
13.9,52.25,21,4203.0,1620,600,5.3441,618.0,193500,6035
12.87,52.43,20,1589.0,601,224,5.3755,231.0,290900,6036
12.88,52.43,15,2267.0,1180,289,6.712,292.0,240200,6037
12.86,52.44,8,12526.0,6133,2324,2.9072,2495.0,119200,6038
13.68,51.68,27,4213.0,2142,746,3.7031,750.0,173300,6039
14.23,52.05,46,954.0,429,154,2.925,161.0,142900,6040
14.08,53.06,10,3254.0,923,486,1.8,913.0,81000,6041
14.1,53.07,15,4430.0,3278,1018,4.5533,992.0,209900,6042
14.08,53.03,36,1390.0,874,468,2.5812,458.0,200000,6043
14.1,53.06,36,2110.0,984,342,6.9909,346.0,345300,6044
13.79,53.21,50,1835.0,636,211,11.6471,231.0,500001,6045
13.22,52.7,24,4369.0,3123,1247,2.0571,1353.0,152300,6046
14.54,51.98,11,3184.0,911,463,7.2675,641.0,500001,6047
14.53,51.96,33,1729.0,1073,344,4.2083,396.0,180500,6048
13.46,53.14,17,1364.0,338,152,2.45,282.0,117600,6049
12.41,52.88,8,2098.0,908,329,7.7589,342.0,342900,6050
14.34,52.58,27,6605.0,2665,1520,3.8088,1710.0,500001,6051
14.32,52.6,15,3313.0,1022,564,2.7986,679.0,189900,6052
14.32,52.58,22,1831.0,813,269,4.6394,274.0,173400,6053
14.02,52.11,33,1401.0,915,282,3.4464,299.0,162500,6054
13.98,52.75,16,3964.0,2622,766,2.3152,824.0,111300,6055
12.26,53.51,39,2073.0,1246,547,2.0417,566.0,117100,6056
13.61,51.47,52,530.0,325,158,1.1875,177.0,90600,6057
13.63,51.43,51,1941.0,1012,371,3.9375,378.0,217000,6058
13.6,51.47,32,1378.0,1202,448,3.4028,492.0,183700,6059
12.87,52.38,52,4309.0,1297,798,4.6781,942.0,500001,6060
13.97,51.73,17,3469.0,2762,808,3.3884,896.0,245800,6061
12.83,52.36,32,1485.0,867,271,2.5809,269.0,78300,6062
12.85,52.37,28,1073.0,652,238,2.4,241.0,146200,6063
14.54,52.46,22,1033.0,442,136,2.6447,232.0,137500,6064
14.53,52.47,24,1511.0,1052,292,3.625,318.0,350000,6065
14.53,52.45,36,3988.0,1793,708,4.2472,732.0,292500,6066
14.54,52.5,25,5775.0,2637,1117,5.4968,1149.0,379800,6067
14.54,52.48,52,2857.0,1431,496,5.2088,469.0,344200,6068
14.59,52.18,43,707.0,417,155,2.5139,147.0,83400,6069
13.86,51.57,27,1839.0,2010,416,2.1284,442.0,59400,6070
13.87,51.57,16,4789.0,1840,763,6.7474,816.0,338200,6071
11.72,52.83,32,1962.0,1274,398,4.8304,387.0,160600,6072
11.73,52.83,34,1765.0,2203,500,2.2708,551.0,159600,6073
13.29,51.72,21,8711.0,3173,1396,5.0907,1544.0,378200,6074
13.3,51.72,26,1974.0,1002,362,3.3036,364.0,210000,6075
13.3,51.71,34,1629.0,900,282,3.1458,318.0,178300,6076
11.97,53.03,36,1657.0,1689,418,2.7799,425.0,149300,6077
13.68,51.66,8,1584.0,615,202,6.4753,236.0,166800,6078
13.79,53.06,26,2406.0,1313,391,4.9079,411.0,234100,6079
12.04,53.31,16,2483.0,1357,400,5.5545,443.0,214200,6080
14.33,52.67,20,892.0,331,135,7.1837,129.0,176300,6081
14.31,52.66,33,2420.0,1003,397,4.0658,393.0,165100,6082
14.32,52.66,26,2205.0,1730,472,2.4866,478.0,68300,6083
11.74,53.17,18,3610.0,2899,765,3.9784,772.0,113500,6084
13.11,52.37,31,2827.0,3107,993,2.0278,1084.0,360000,6085
13.01,52.43,12,3301.0,2000,879,1.8594,963.0,119200,6086
13.04,52.38,52,470.0,434,123,2.095,115.0,109100,6087
12.96,52.41,34,1558.0,1179,337,3.2188,375.0,165100,6088
13.0,52.41,5,14275.0,7158,2311,5.4284,2474.0,236300,6089
13.09,52.47,26,1399.0,1285,276,4.0,277.0,160100,6090
13.01,52.48,11,5817.0,2538,876,4.221,878.0,227100,6091
12.96,52.47,48,592.0,340,143,5.966,122.0,315200,6092
13.0,52.47,29,1179.0,672,243,3.1125,249.0,154800,6093
13.05,52.45,7,4139.0,1843,562,8.2737,544.0,193500,6094
13.08,52.46,27,1079.0,625,197,3.1319,222.0,62700,6095
13.01,52.4,11,2596.0,1765,539,1.9511,619.0,54000,6096
13.02,52.4,32,2389.0,1672,584,1.4423,652.0,88300,6097
12.97,52.45,23,3351.0,1535,522,5.0869,591.0,230600,6098
13.04,52.46,41,1547.0,1024,341,2.0562,415.0,102000,6099
12.95,52.47,35,924.0,1376,358,2.2297,349.0,262500,6100
13.11,52.46,42,1681.0,987,337,2.6,360.0,171400,6101
13.01,52.42,23,5135.0,2351,863,5.2319,911.0,430100,6102
13.02,52.36,37,4368.0,2083,741,3.8667,779.0,127000,6103
12.97,52.42,21,2213.0,1250,440,2.9187,458.0,52100,6104
12.98,52.42,34,1226.0,359,167,3.8068,180.0,150400,6105
13.04,52.42,29,3735.0,1873,757,3.1543,808.0,253800,6106
12.99,52.43,20,2683.0,1497,548,1.7031,553.0,64600,6107
13.07,52.42,9,1431.0,681,221,3.045,254.0,170400,6108
13.01,52.44,43,1487.0,675,247,5.3403,242.0,489800,6109
12.99,52.48,24,2584.0,1869,503,3.2841,520.0,167000,6110
12.98,52.47,28,2280.0,1255,587,2.6719,610.0,161200,6111
13.03,52.37,35,1972.0,1152,356,3.7222,367.0,187500,6112
12.94,52.47,43,3045.0,1115,455,4.9559,499.0,273000,6113
13.03,52.44,19,3225.0,1760,542,4.0227,548.0,126500,6114
13.06,52.38,36,1257.0,530,211,5.3701,205.0,251400,6115
13.05,52.46,20,1727.0,730,342,2.5195,386.0,92600,6116
12.98,52.39,16,4814.0,1897,1209,3.3725,1381.0,375000,6117
12.98,52.4,32,2815.0,1338,609,4.5687,607.0,381200,6118
13.13,52.48,22,3015.0,2491,530,4.3419,581.0,176300,6119
13.12,52.48,25,2200.0,1045,419,2.6042,439.0,116700,6120
13.05,52.37,35,2712.0,1084,425,7.1382,428.0,443800,6121
13.04,52.35,35,1365.0,662,262,5.6533,256.0,291400,6122
13.03,52.4,52,2382.0,1096,492,4.2656,523.0,236100,6123
12.93,52.49,32,2275.0,1233,418,4.0437,397.0,162800,6124
13.04,52.45,25,1714.0,3723,1036,1.3241,1176.0,112500,6125
13.06,52.46,26,5591.0,2824,939,6.5861,934.0,417800,6126
13.0,52.43,36,2444.0,1199,424,4.1538,432.0,218800,6127
13.09,52.43,26,1546.0,773,299,2.9803,287.0,115400,6128
12.95,52.43,35,1867.0,1213,338,4.8214,343.0,186000,6129
13.1,52.41,39,2392.0,937,406,6.6136,420.0,472800,6130
12.97,52.46,33,1956.0,1472,464,1.9867,478.0,166300,6131
13.02,52.44,14,1933.0,1443,376,4.2121,347.0,128100,6132
13.07,52.38,52,3278.0,1279,709,5.4378,775.0,500001,6133
13.05,52.35,36,2028.0,820,352,3.9828,349.0,168900,6134
13.12,52.36,18,2135.0,1464,405,5.4836,373.0,225800,6135
13.12,52.37,35,2197.0,971,326,4.25,369.0,241700,6136
13.12,52.49,52,351.0,308,75,2.6667,81.0,325000,6137
13.13,52.49,25,1137.0,524,164,7.5744,170.0,259300,6138
13.0,52.4,52,1979.0,648,370,5.3124,359.0,500001,6139
13.08,52.44,40,1081.0,970,263,1.875,282.0,150000,6140
12.88,53.18,39,1294.0,1140,313,2.2554,330.0,165000,6141
12.16,53.24,38,2462.0,1843,538,3.2312,553.0,211900,6142
12.16,53.22,40,4984.0,4828,2028,1.6903,2158.0,350000,6143
14.42,51.88,35,2062.0,991,357,5.2897,353.0,230400,6144
12.33,52.53,52,1919.0,1483,421,3.4063,404.0,253900,6145
12.32,52.53,45,1226.0,590,260,2.8833,279.0,140400,6146
12.35,52.54,23,3137.0,1446,548,2.5,628.0,85500,6147
12.36,52.54,22,4179.0,2096,1013,2.4435,1081.0,118500,6148
14.09,52.16,29,4549.0,2494,912,2.0976,916.0,72600,6149
11.79,53.13,16,3467.0,1478,601,3.75,615.0,147300,6150
13.55,52.79,33,2291.0,1187,405,3.9539,439.0,191100,6151
13.56,52.78,12,2007.0,1033,373,5.6754,397.0,275900,6152
13.47,51.89,27,1055.0,718,302,2.6354,347.0,187500,6153
13.46,51.9,33,1176.0,529,217,3.8958,211.0,144000,6154
13.47,51.9,23,2840.0,1586,466,4.0337,491.0,130400,6155
13.91,53.3,52,954.0,533,239,1.3021,233.0,100000,6156
13.83,53.32,30,4635.0,2307,754,3.6548,800.0,84700,6157
13.88,53.33,16,6123.0,2853,1789,4.425,1989.0,336400,6158
13.87,53.34,40,3838.0,1851,674,4.2407,696.0,262000,6159
13.87,53.35,33,3581.0,1780,663,4.3429,734.0,214300,6160
13.89,53.33,19,3273.0,1164,481,3.5446,611.0,106500,6161
13.83,53.31,37,1038.0,521,211,2.125,222.0,91900,6162
13.87,53.33,35,1235.0,1246,341,1.474,369.0,71000,6163
13.85,53.32,3,1240.0,519,146,7.5408,151.0,271900,6164
13.86,53.34,32,3451.0,1968,574,2.9554,625.0,110300,6165
14.65,51.65,14,8213.0,3283,1286,5.1755,1364.0,294800,6166
14.66,51.65,45,903.0,557,204,4.0313,190.0,209100,6167
13.42,51.55,30,2603.0,1491,473,3.0909,507.0,123400,6168
13.99,52.08,11,4068.0,918,500,3.1272,829.0,281300,6169
11.26,52.83,5,8745.0,3959,2019,4.7685,2211.0,280100,6170
12.63,52.13,24,806.0,323,136,3.5,168.0,113900,6171
13.17,52.22,23,1664.0,629,279,2.7344,355.0,188300,6172
11.64,52.88,28,2466.0,1081,465,3.9375,507.0,339800,6173
13.76,52.23,21,6404.0,6047,1235,4.2098,1232.0,193400,6174
13.64,51.98,4,3274.0,1312,390,8.1611,383.0,348000,6175
13.65,51.98,27,3467.0,1798,493,4.8717,545.0,204100,6176
13.42,51.48,17,4032.0,1749,618,3.1728,814.0,146800,6177
13.41,51.65,24,2237.0,834,318,1.7538,434.0,90300,6178
13.43,51.66,26,875.0,567,204,0.9288,199.0,36600,6179
12.28,52.73,44,2146.0,851,355,6.48,394.0,500001,6180
14.08,51.65,19,2157.0,1349,535,2.7652,554.0,177400,6181
12.47,52.5,29,3963.0,2104,743,4.9803,772.0,208600,6182
14.1,52.59,33,1597.0,1888,423,3.055,537.4777164400161,157800,6183
14.1,52.6,25,1505.0,1392,359,1.6812,537.4777164400161,47700,6184
14.08,52.59,28,1089.0,544,190,3.2279,179.0,95800,6185
12.19,53.16,30,3110.0,2535,1218,1.6987,1269.0,412500,6186
12.12,53.15,24,2202.0,1052,439,2.1038,471.0,62000,6187
14.2,51.55,20,2029.0,983,401,1.8444,427.0,47100,6188
14.19,51.55,13,6227.0,3739,1226,4.0313,1317.0,299300,6189
13.5,51.42,25,986.0,1439,251,2.39,310.0,183300,6190
13.49,51.44,39,2988.0,1466,610,4.9286,605.0,341400,6191
13.47,51.42,31,3105.0,1359,547,5.1718,582.0,429100,6192
13.48,51.43,30,1937.0,945,344,3.8906,351.0,123700,6193
13.48,51.42,38,1270.0,1692,450,1.87,556.0,170800,6194
13.47,51.74,47,1007.0,581,240,2.9545,245.0,237500,6195
13.49,51.74,15,4488.0,2114,805,2.9484,859.0,124400,6196
13.97,52.63,11,2640.0,1257,445,3.5673,505.0,112000,6197
14.01,52.63,38,1701.0,872,304,3.7831,317.0,147800,6198
13.94,52.61,8,3372.0,1536,448,8.4284,430.0,378300,6199
12.73,52.84,20,1703.0,409,174,3.087,294.0,196900,6200
12.72,52.84,28,3420.0,1502,656,3.4896,691.0,140300,6201
12.63,52.35,44,4032.0,1622,848,2.4934,913.0,165800,6202
12.03,53.24,31,3344.0,1604,572,5.2108,620.0,351500,6203
13.27,53.18,16,2278.0,1203,371,5.0622,370.0,132400,6204
14.26,52.62,5,27870.0,11935,4855,4.8811,5027.0,212200,6205
13.89,53.21,32,1153.0,761,241,2.825,236.0,67600,6206
12.76,52.57,44,2527.0,1434,444,3.875,518.0,275700,6207
11.66,52.6,15,2793.0,1411,441,4.9292,436.0,109400,6208
11.98,52.89,32,362.0,348,102,2.2679,100.0,150000,6209
11.82,53.1,26,1221.0,620,296,2.4821,331.0,123600,6210
13.63,53.35,35,897.0,479,161,5.152,156.0,215600,6211
14.03,51.81,24,5131.0,2690,1371,2.5668,1436.0,280000,6212
14.04,51.82,31,5914.0,2999,1295,3.0964,1309.0,190500,6213
14.03,51.8,14,2591.0,1371,479,3.5774,497.0,113900,6214
14.35,53.29,47,886.0,517,188,2.1991,196.0,67200,6215
14.35,53.3,21,2759.0,1053,374,5.5,409.0,165700,6216
12.74,52.3,46,1819.0,1534,406,4.0132,411.0,229400,6217
13.55,52.06,12,6915.0,2940,1468,4.0154,1639.0,186100,6218
13.57,52.06,33,1145.0,508,198,2.3333,197.0,81300,6219
14.69,51.66,26,696.0,384,184,2.6121,185.0,125000,6220
14.19,51.67,52,759.0,421,255,2.0548,323.0,162500,6221
13.84,51.72,24,1028.0,471,186,2.9688,185.0,86400,6222
14.18,51.65,22,1665.0,826,382,1.5625,405.0,66800,6223
13.99,51.94,43,825.0,820,184,1.8897,212.0,174300,6224
13.96,51.95,42,909.0,646,198,2.9063,215.0,80000,6225
12.57,52.48,14,770.0,285,116,3.6434,116.0,155400,6226
12.54,52.48,31,2587.0,1227,489,2.3578,531.0,88600,6227
12.63,52.05,45,2375.0,751,410,6.6739,417.0,500001,6228
12.65,53.01,11,7353.0,3571,1308,2.8097,1482.0,130000,6229
12.58,52.24,49,1699.0,768,385,2.8301,408.0,171600,6230
13.55,52.29,52,783.0,488,186,1.9375,184.0,126600,6231
13.54,52.28,50,1746.0,1149,415,2.25,480.0,123500,6232
14.3,52.2,19,3666.0,2657,1090,2.9688,1150.0,202100,6233
14.34,52.22,40,1748.0,914,317,3.8676,318.0,184000,6234
13.9,51.89,17,2975.0,1453,828,3.527,968.0,318900,6235
13.91,51.88,52,1421.0,495,167,10.586,163.0,500001,6236
13.17,51.68,39,1030.0,537,175,3.9265,191.0,236900,6237
12.01,53.04,17,277.0,119,59,4.0208,70.0,341700,6238
11.58,53.15,16,2349.0,1302,392,3.1625,446.0,130300,6239
12.37,53.21,24,943.0,514,156,2.25,209.0,76600,6240
12.56,53.2,30,3257.0,1804,588,3.5331,574.0,102900,6241
13.43,52.3,52,1911.0,777,412,2.2429,415.0,221100,6242
13.46,52.28,7,2461.0,1587,551,1.4007,647.0,225000,6243
13.45,52.3,34,661.0,742,143,2.1734,146.0,88200,6244
13.46,52.29,7,2344.0,846,314,4.7361,351.0,174500,6245
13.45,52.29,43,1700.0,930,349,3.675,380.0,213100,6246
14.19,52.11,20,1032.0,658,238,4.5062,229.0,219300,6247
14.18,52.11,29,3415.0,1527,597,4.0125,631.0,84400,6248
14.04,51.69,19,1931.0,855,394,2.6979,509.0,266700,6249
12.22,53.22,24,2388.0,1187,362,4.6534,358.0,196500,6250
12.23,53.23,11,2630.0,1256,352,8.2953,327.0,350500,6251
14.26,52.26,35,908.0,413,197,3.9917,194.0,290800,6252
12.35,52.59,16,744.0,311,122,4.4231,141.0,87500,6253
12.35,52.63,44,1368.0,899,271,3.5938,277.0,161300,6254
12.39,52.6,38,2331.0,836,433,4.9125,493.0,452600,6255
12.34,52.62,29,1018.0,684,248,3.3333,235.0,198800,6256
12.33,52.57,12,5608.0,2595,1067,3.9864,1049.0,200200,6257
12.34,52.57,16,3042.0,1516,475,4.8906,524.0,178500,6258
12.36,52.64,15,6928.0,2568,1075,2.5405,1529.0,69600,6259
12.3,52.6,23,1881.0,64,37,3.875,380.0,125000,6260
12.33,52.63,8,4630.0,2048,575,6.4745,624.0,300300,6261
12.38,52.6,15,7803.0,2957,1546,4.45,1603.0,184900,6262
12.35,52.58,19,2043.0,1018,390,2.5952,421.0,92400,6263
12.38,52.61,13,2432.0,1441,606,2.5556,586.0,133100,6264
12.36,52.62,36,1581.0,832,291,3.4083,288.0,71800,6265
14.55,52.51,19,4900.0,2519,855,4.8497,805.0,184400,6266
14.03,52.34,17,2254.0,1007,433,1.7,485.0,92300,6267
14.02,52.33,4,18123.0,7301,2964,6.357,3173.0,322500,6268
14.04,52.34,16,975.0,337,155,1.6607,219.0,77800,6269
13.12,53.03,20,5992.0,4826,1632,2.7237,1820.0,233500,6270
13.12,53.04,14,676.0,384,126,6.2096,118.0,178100,6271
13.15,53.2,36,1885.0,1049,405,3.55,391.0,212800,6272
12.55,52.34,30,2577.0,1076,374,6.7528,404.0,459600,6273
12.09,53.07,33,1083.0,562,203,2.433,217.0,101700,6274
12.08,53.07,29,2544.0,2332,603,3.2091,643.0,150000,6275
11.7,53.22,33,3808.0,1784,615,5.1641,623.0,263400,6276
14.08,51.68,16,1852.0,887,286,5.5405,274.0,119300,6277
13.3,51.67,23,3180.0,1829,498,2.6098,547.0,66000,6278
12.92,52.22,31,2693.0,1598,618,3.1851,661.0,240200,6279
12.37,52.11,35,2305.0,1978,568,1.375,634.0,100000,6280
12.38,52.11,13,2109.0,1108,466,2.3099,477.0,89600,6281
11.87,53.19,18,2903.0,1127,372,5.5921,387.0,359100,6282
12.4,52.11,38,2009.0,1449,451,2.7045,524.0,155400,6283
14.29,52.44,44,1473.0,668,239,8.72,250.0,415900,6284
14.24,53.21,25,1374.0,569,235,6.3699,206.0,235500,6285
13.37,52.16,33,1313.0,561,217,5.2999,244.0,359400,6286
13.37,52.17,28,895.0,346,115,5.4788,127.0,339300,6287
13.83,51.67,21,1568.0,801,422,3.5109,452.0,225000,6288
12.17,52.73,36,1366.0,719,270,4.8264,224.0,251000,6289
13.15,51.58,19,1334.0,1048,316,1.7865,366.0,88000,6290
13.18,51.58,12,10509.0,5633,2138,2.9605,2186.0,204300,6291
13.2,51.58,36,191.0,208,37,3.375,42.0,157500,6292
14.43,52.64,32,1872.0,749,296,4.625,318.0,500001,6293
14.41,52.64,32,1513.0,1038,272,3.0469,272.0,82700,6294
12.33,52.95,19,1624.0,782,228,4.5962,221.0,304500,6295
12.34,52.95,41,1317.0,856,337,1.6719,309.0,64100,6296
13.9,52.51,25,1075.0,451,132,6.8492,138.0,332200,6297
14.28,51.64,15,6725.0,3139,1029,4.1875,1111.0,261600,6298
13.43,51.46,32,2072.0,2002,470,1.3278,497.0,44500,6299
13.42,51.45,16,1230.0,380,246,2.2969,242.0,67500,6300
14.08,52.64,39,1274.0,1362,324,2.1793,319.0,107900,6301
14.01,52.27,8,10997.0,5060,1949,2.1979,2205.0,95300,6302
14.0,52.26,15,1171.0,1024,298,1.3882,328.0,69400,6303
14.0,52.27,32,3298.0,763,360,1.875,1228.0,47800,6304
13.98,52.26,30,2201.0,1194,531,4.1136,559.0,279900,6305
13.23,51.92,17,1319.0,393,163,2.625,267.0,135600,6306
13.23,51.9,47,1588.0,827,292,3.7833,309.0,166100,6307
13.6,51.44,9,3603.0,1782,718,3.2604,786.0,93300,6308
14.57,52.51,45,2399.0,1225,399,4.0855,419.0,244100,6309
12.31,52.14,47,1688.0,1663,381,4.0609,386.0,171300,6310
13.44,51.42,19,7297.0,3870,2144,3.116,2331.0,300000,6311
14.06,51.76,29,2741.0,2449,677,3.6944,667.0,175200,6312
14.16,52.04,18,4032.0,1948,775,2.7321,798.0,92600,6313
14.13,51.63,52,1611.0,556,179,8.7477,203.0,500001,6314
13.47,52.49,26,1382.0,1977,368,2.7589,387.0,137500,6315
14.0,51.65,52,1754.0,1849,445,2.3716,452.0,122800,6316
12.0,53.11,36,2233.0,1934,599,2.8784,605.0,194900,6317
12.69,52.63,43,2285.0,1169,482,1.9688,479.0,70500,6318
12.68,52.62,39,1989.0,805,341,2.425,401.0,90000,6319
13.27,53.23,15,2755.0,1474,460,4.0408,519.0,225900,6320
14.01,51.75,23,4030.0,1852,778,3.402,537.4777164400161,193300,6321
14.53,51.59,7,2449.0,1217,408,3.6646,447.0,109900,6322
12.77,53.07,35,1664.0,1000,309,4.6731,300.0,224100,6323
12.99,53.15,14,1689.0,1319,527,3.16,555.0,143800,6324
12.91,53.09,41,1973.0,1107,375,1.8971,399.0,66900,6325
13.53,52.48,43,2341.0,890,375,3.4265,395.0,85000,6326
12.33,52.74,25,661.0,192,93,1.7566,144.0,49000,6327
12.35,52.75,35,2361.0,1727,467,4.5281,458.0,173600,6328
13.26,53.03,36,1068.0,949,250,2.3462,246.0,188500,6329
12.81,52.69,43,1429.0,1412,354,1.3287,386.0,107200,6330
13.79,51.95,42,1705.0,905,393,1.6286,418.0,54600,6331
13.05,52.2,38,2664.0,1627,604,3.7527,626.0,161900,6332
13.68,51.8,10,1711.0,1896,443,1.6557,499.0,65400,6333
13.69,51.8,17,2619.0,1655,557,3.886,606.0,281300,6334
13.9,52.28,20,5448.0,2202,1442,4.2554,1532.0,500001,6335
14.54,52.19,19,4572.0,2346,709,6.0667,712.0,245700,6336
13.38,51.88,35,825.0,670,181,1.1638,179.0,57900,6337
12.61,52.38,16,926.0,238,118,3.0114,189.0,366700,6338
12.64,52.38,45,1369.0,1046,274,1.8438,351.0,72100,6339
12.81,52.08,13,2087.0,1165,330,5.7789,313.0,227700,6340
12.83,52.08,16,4921.0,2312,725,5.8899,737.0,243200,6341
12.82,52.07,34,2287.0,1051,346,5.5767,347.0,372000,6342
12.63,52.37,15,957.0,615,370,3.0263,360.0,162500,6343
14.17,52.23,28,1617.0,1158,486,1.9688,507.0,165600,6344
13.68,52.01,40,925.0,371,227,5.2533,254.0,500001,6345
13.67,52.01,49,658.0,467,316,0.7068,318.0,200000,6346
13.66,52.01,18,1712.0,972,467,4.3971,509.0,238900,6347
12.71,52.53,17,1328.0,762,344,2.2222,377.0,276800,6348
12.7,52.53,36,1530.0,703,317,3.5819,341.0,231900,6349
14.14,52.62,8,1959.0,995,365,3.3567,379.0,129100,6350
14.16,52.61,16,3914.0,1524,795,2.415,819.0,137500,6351
13.72,53.06,28,1516.0,1011,344,2.6288,363.0,160300,6352
13.55,53.14,38,1619.0,886,357,3.7328,537.4777164400161,182400,6353
13.23,53.06,27,1572.0,1039,455,2.5562,450.0,190500,6354
13.28,51.83,7,13195.0,6763,2437,3.5851,2696.0,142000,6355
13.72,53.38,31,1840.0,1187,357,3.8875,380.0,129200,6356
13.71,53.38,15,715.0,1394,244,3.3846,214.0,162500,6357
11.34,52.84,16,3295.0,2279,576,3.6083,565.0,146400,6358
11.75,52.7,36,1248.0,672,222,3.3839,221.0,105900,6359
11.74,52.71,28,1306.0,885,255,2.1154,279.0,75300,6360
13.43,53.11,34,2304.0,1506,403,2.2071,437.0,64600,6361
13.44,53.1,18,2105.0,830,286,6.3822,302.0,362500,6362
12.36,52.32,18,5928.0,2697,1096,3.4872,1097.0,141400,6363
12.35,52.32,25,1180.0,611,212,2.0729,222.0,84700,6364
14.46,51.7,30,5915.0,2136,1503,4.0968,1750.0,310000,6365
14.46,51.71,37,2586.0,1801,737,2.6042,765.0,305800,6366
12.28,53.22,16,4683.0,3073,865,3.0495,929.0,98300,6367
11.94,53.1,11,32627.0,28566,6082,2.3087,6445.0,118800,6368
11.96,53.1,21,5675.0,2834,865,4.2263,935.0,203200,6369
11.95,53.1,18,3844.0,1832,845,1.125,969.0,81800,6370
13.05,51.96,39,512.0,443,127,1.2857,132.0,60000,6371
13.05,51.97,44,1938.0,946,331,3.225,399.0,135800,6372
13.05,53.0,42,2316.0,1597,522,1.8205,515.0,60400,6373
13.04,53.0,33,1588.0,683,301,5.4103,289.0,332400,6374
11.93,53.08,17,3674.0,1364,694,6.3131,824.0,436400,6375
13.5,53.25,18,4256.0,3401,955,4.2935,987.0,190000,6376
13.51,53.26,33,1406.0,1075,301,3.2813,317.0,190000,6377
12.37,53.04,21,1787.0,988,301,4.35,291.0,96200,6378
12.7,52.48,38,1399.0,859,386,3.4148,390.0,234800,6379
12.71,52.47,43,762.0,854,188,1.2315,206.0,98200,6380
12.73,52.47,28,2250.0,826,323,6.9257,329.0,466400,6381
14.37,53.31,35,1654.0,1065,354,3.4837,323.0,186500,6382
14.41,53.31,37,1128.0,931,234,2.8,273.0,137500,6383
14.39,53.3,38,931.0,566,207,3.0221,181.0,93300,6384
14.4,53.31,36,3839.0,4711,942,2.3859,1004.0,116200,6385
12.57,53.05,39,993.0,1765,464,1.2786,506.0,121900,6386
12.56,53.05,19,1204.0,844,424,0.7235,405.0,71300,6387
