longitude,latitude,f1,f2,f3,f4,f5,f6,t1,id
13.46,52.74,32.0,3551.0,1731.0,935.0,2.2017,1037.0,0.0,670
13.64,52.46,45.0,1211.0,1128.0,261.0,3.4792,234.0,0.0,671
13.26,52.58,4.0,617.0,224.0,105.0,3.9205,105.0,0.0,672
13.67,52.37,52.0,1565.0,637.0,297.0,4.7778,315.0,0.0,673
13.48,52.64,14.0,2635.0,1150.0,499.0,4.4391,516.0,0.0,674
13.21,52.50359625668449,43.0,782.0,827.0,223.0,3.1538,207.0,0.0,675
13.65,52.36,16.0,5603.0,3045.0,893.0,5.0778,938.0,0.0,676
13.65,52.34,16.0,4371.0,2530.0,817.0,4.6786,889.0,0.0,677
13.29,52.56,24.0,3596.0,1573.0,492.0,6.5382,494.0,0.0,678
13.23,52.47,21.0,2471.0,1753.0,451.0,4.025,473.0,0.0,679
13.24,52.47,26.0,2345.0,1195.0,377.0,5.4925,408.0,0.0,680
13.25,52.62,26.0,1299.0,533.0,180.0,6.2296,174.0,0.0,681
13.29,52.53,30.0,4573.0,2411.0,819.0,3.5804,819.0,0.0,682
13.36,52.47,52.0,1590.0,1127.0,321.0,3.4625,360.0,0.0,683
13.44,52.61,44.0,2636.0,2182.0,651.0,1.432,725.0,0.0,684
13.44,52.62,21.0,5541.0,2214.0,737.0,5.5777,776.0,0.0,685
13.54,52.5,19.0,2742.0,1396.0,703.0,2.5663,756.0,0.0,686
13.42,52.6,18.0,2144.0,985.0,381.0,3.175,420.0,0.0,687
13.42,52.62,50.0,2141.0,1777.0,426.0,2.7679,451.0,0.0,688
13.24,52.49,34.0,3041.0,1920.0,640.0,4.5304,677.0,0.0,689
13.53,52.5,18.0,2127.0,1168.0,401.0,3.0313,443.0,0.0,690
13.5,52.62,37.0,1813.0,1100.0,375.0,3.4453,394.0,0.0,691
13.28,52.55,35.0,1481.0,747.0,254.0,4.4286,277.0,0.0,692
13.65,52.41,47.0,2901.0,1276.0,578.0,2.1366,631.0,0.0,693
13.71,52.44,36.0,1467.0,1247.0,347.0,1.8191,369.0,0.0,694
13.5,52.65,15.0,2708.0,1140.0,389.0,6.2899,410.0,0.0,695
13.51,52.52,26.0,2301.9284731774414,1255.2263374485597,441.2774725274725,3.6054629076086955,470.98664225337797,0.0,696
13.25,52.58,46.0,723.0,411.0,165.0,2.0893,154.0,0.0,697
13.36,52.4,51.0,1477.0,750.0,295.0,5.3925,280.0,0.0,698
13.55,52.39,23.0,3516.0,1465.0,623.0,4.2569,661.0,0.0,699
13.23,52.49,10.0,1657.0,958.0,380.0,2.6458,359.0,0.0,700
13.48,52.6,12.0,2301.9284731774414,1255.2263374485597,1057.0,5.2879,1064.0,0.0,701
13.46,52.6,28.0,3187.0,2205.0,559.0,5.1668,569.0,0.0,702
13.44,52.6,23.0,1569.0,1031.0,368.0,1.6267,414.0,0.0,703
13.54,52.56,28.0,1869.0,1074.0,344.0,2.5988,407.0,0.0,704
13.12,52.46,28.0,1452.0,919.0,308.0,2.8287,300.0,0.0,705
13.28,52.64,11.0,3358.0,1690.0,482.0,6.7544,504.0,0.0,706
13.15,52.49,40.0,2538.0,2170.0,541.0,2.7212,564.0,0.0,707
13.59,52.49,30.0,2110.0,1301.0,345.0,2.3173,406.0,0.0,708
13.22,52.52,16.0,1584.0,1011.0,268.0,2.4961,309.0,0.0,709
13.28,52.61,17.0,2255.0,1171.0,411.0,2.875,416.0,0.0,710
13.65,52.42,52.0,1835.0,777.0,317.0,3.7159,330.0,0.0,711
13.5,52.58,18.0,2301.9284731774414,1255.2263374485597,441.2774725274725,4.7612,470.98664225337797,0.0,712
13.53,52.47,17.0,3425.0,2469.0,758.0,0.9393,827.0,0.0,713
13.55,52.48,17.0,5041.0,2396.0,801.0,6.0868,778.0,0.0,714
13.54,52.58,52.0,1837.0,668.0,300.0,5.1009,313.0,0.0,715
13.25,52.53,7.0,2021.0,1615.0,406.0,2.5842,441.0,0.0,716
13.16,52.6,19.0,121.0,658.0,41.0,0.9573,41.0,0.0,717
13.26,52.53,30.0,1680.0,858.0,310.0,4.0474,312.0,0.0,718
13.21,52.52,32.0,1564.0,973.0,290.0,3.75,270.0,0.0,719
13.46,52.64,13.0,2589.0,1356.0,435.0,5.0253,413.0,0.0,720
13.47,52.64,4.0,1646.0,853.0,410.0,5.0821,408.0,0.0,721
13.46,52.62,25.0,2496.0,1034.0,367.0,7.0544,351.0,0.0,722
13.21,52.48,32.0,2301.9284731774414,2615.0,950.0,6.6188,974.0,0.0,723
13.41,52.63,32.0,4684.0,1512.0,511.0,3.6054629076086955,540.0,0.0,724
13.41,52.64,8.0,1755.0,1687.0,511.0,1.995,530.0,0.0,725
13.27,52.57,21.0,3481.0,1866.0,746.0,3.6201,808.0,0.0,726
13.16,52.58,36.0,2914.0,1236.0,509.0,2.4464,562.0,0.0,727
13.19,52.58,5.0,260.0,157.0,42.0,6.5151,41.0,0.0,728
13.71,52.4,30.0,3742.0,1721.0,631.0,6.1388,633.0,0.0,729
13.54,52.47,34.0,1441.0,695.0,275.0,2.6875,294.0,0.0,730
13.22,52.48,40.0,859.0,427.0,176.0,3.5789,196.0,0.0,731
13.38,52.39,52.0,1786.0,856.0,394.0,3.0833,427.0,0.0,732
13.64,52.35,14.0,2982.0,1408.0,423.0,5.3241,412.0,0.0,733
13.39,52.61,32.0,2374.0,1580.0,427.0,3.8837,450.0,0.0,734
13.24,52.57,31.0,1892.0,1162.0,389.0,3.125,428.0,0.0,735
13.12,52.41,46.0,1051.0,1435.0,305.0,1.6667,302.0,0.0,736
13.47,52.67,22.0,2340.0,1141.0,554.0,4.5729,584.0,0.0,737
13.49,52.58,43.0,1583.0,1941.0,614.0,1.9835,658.0,0.0,738
13.48,52.63,46.0,2062.0,1522.0,469.0,3.087,484.0,0.0,739
13.17,52.59,25.0,4952.0,1589.0,1024.0,1.8446,1062.0,0.0,740
13.29,52.57,43.0,1544.0,701.0,298.0,4.1375,286.0,0.0,741
13.37,52.4,17.0,2236.0,992.0,312.0,6.9405,315.0,0.0,742
13.47,52.59,44.0,968.0,1805.0,375.0,1.4801,384.0,0.0,743
13.46,52.61,36.0,2223.0,942.0,331.0,4.6806,361.0,0.0,744
13.23,52.5,10.0,1731.0,1056.0,312.0,3.6007,299.0,0.0,745
13.23,52.52,52.0,2694.0,1152.0,435.0,3.0806,453.0,0.0,746
13.15,52.47,41.0,1229.0,994.0,270.0,1.4891,302.0,0.0,747
13.16,52.59,29.0,3402.0,2331.0,690.0,3.6094,747.0,0.0,748
13.15,52.58,52.0,1211.0,1102.0,392.0,1.6875,447.0,0.0,749
13.15,52.59,16.0,1787.0,1446.0,362.0,3.75,361.0,0.0,750
13.48,52.59,12.0,2560.0,907.0,366.0,3.6054629076086955,365.0,0.0,751
13.15,52.4,13.0,1632.0,1255.2263374485597,659.0,1.5054,598.0,0.0,752
13.38,52.62,38.0,796.0,679.0,167.0,3.6607,159.0,0.0,753
13.46,52.63,52.0,2424.0,1171.0,455.0,1.4815,528.0,0.0,754
13.48,52.66,48.0,2304.0,1273.0,512.0,3.275,558.0,0.0,755
13.72,52.41,8.0,1944.0,814.0,276.0,5.3988,283.0,0.0,756
13.45,52.64,32.0,2699.0,2086.0,551.0,2.2974,552.0,0.0,757
13.17,52.58,34.0,2392.0,933.0,619.0,3.7306,653.0,0.0,758
13.17,52.57,26.0,2249.0,1311.0,373.0,5.0287,344.0,0.0,759
13.18,52.58,30.0,724.0,325.0,155.0,3.3333,167.0,0.0,760
13.18,52.59,52.0,2093.0,918.0,483.0,2.7477,550.0,0.0,761
13.16,52.4,45.0,1834.0,1405.0,407.0,2.0521,421.0,0.0,762
13.24,52.5,33.0,2127.0,1056.0,391.0,4.375,414.0,0.0,763
13.24,52.46,42.0,1762.0,1526.0,365.0,2.8643,398.0,0.0,764
13.18,52.45,21.0,2405.0,1197.0,412.0,2.6488,476.0,0.0,765
13.18,52.57,14.0,2301.9284731774414,265.0,112.0,3.2431,470.98664225337797,0.0,766
13.16,52.57,14.0,3727.0,1741.0,646.0,3.5625,685.0,0.0,767
