longitude,latitude,f1,f2,f3,f4,f5,f6,t1,id
14.02,51.67,37.0,2619.0,1152.0,616.0,2.52,682.0,277800.0,8621
14.01,51.7,9.0,1899.0,1070.0,293.0,7.2532,284.0,381500.0,8622
14.03,51.66,17.0,1087.0,522.0,202.0,2.5875,254.0,144500.0,8623
14.08,51.67,25.0,394.0,155.0,83.0,2.233,94.0,55000.0,8624
14.03,51.41,25.0,556.0,249.0,71.0,4.4583,79.0,108300.0,8625
13.41,51.76,4.0,4719.0,1895.0,742.0,6.8132,741.0,282500.0,8626
13.43,51.75,44.0,1138.0,497.0,228.0,4.1852,228.0,303300.0,8627
13.43,51.57,36.0,1834.0,864.0,309.0,4.7885,316.0,302200.0,8628
13.61,51.46,16.0,2306.0,1368.0,387.0,5.93,393.0,277600.0,8629
13.96,51.61,25.0,3578.0,1588.0,466.0,6.2556,461.0,341300.0,8630
14.0,51.64,28.0,2545.0,1548.0,679.0,2.9125,752.0,475000.0,8631
14.02,51.66,30.0,1211.0,611.0,230.0,1.6667,289.0,44700.0,8632
13.99,51.62,18.0,2379.0,1638.0,436.0,2.309,448.0,57100.0,8633
14.01,51.64,51.0,1975.0,771.0,357.0,6.626,348.0,191930.96528948846,8634
14.01,51.62,33.0,2974.0,1435.0,588.0,5.485,623.0,406300.0,8635
13.96,51.56,26.0,2057.0,1453.0,439.0,2.4113,472.0,58600.0,8636
14.03,51.5,49.0,3382.0,1314.0,756.0,3.8125,787.0,382100.0,8637
14.0,51.48,35.0,2810.0,1578.0,601.0,3.59,614.0,200600.0,8638
14.0,51.49,17.0,4324.0,1656.0,885.0,3.6619,854.0,232400.0,8639
14.03,51.49,39.0,1415.0,729.0,278.0,3.1648,298.0,244800.0,8640
14.02,51.5,34.0,1719.0,1444.0,372.0,2.8438,398.0,139300.0,8641
14.02,51.49,52.0,2094.0,920.0,503.0,4.2015,568.0,412500.0,8642
14.01,51.49,3.0,2221.4102736512973,2878.0,1077.0,5.3272,1143.0,174200.0,8643
13.8,51.41,8.0,787.0,446.0,133.0,4.6023,126.0,163400.0,8644
13.44,51.71,20.0,200.0,83.0,31.0,6.5,25.0,340000.0,8645
13.69,51.39,52.0,2363.0,1558.0,573.0,2.944,604.0,338900.0,8646
13.44,51.44,27.0,1612.0,630.0,255.0,5.318,234.0,155100.0,8647
13.97,51.7,24.0,2541.0,1078.0,372.0,5.2542,381.0,227800.0,8648
14.08,51.7,16.0,1649.0,993.0,277.0,4.8526,278.0,170700.0,8649
13.76,51.68,33.0,2545.0,1287.0,458.0,5.5,467.0,282200.0,8650
13.42,51.42,35.0,1141.0,924.0,212.0,3.1591,212.0,148300.0,8651
13.43,51.43,35.0,1565.0,861.0,277.0,2.4844,290.0,77000.0,8652
13.8,51.49,16.0,3973.0,1373.0,452.0,3.665552516894221,483.0,417000.0,8653
13.99,51.67,44.0,2204.0,1277.0,435.0,1.5539,473.0,59200.0,8654
13.96,51.67,21.0,2063.0,1686.0,558.0,1.4828,609.0,94800.0,8655
13.98,51.58,9.0,1561.0,731.0,233.0,5.7049,253.0,173200.0,8656
13.9,51.49,36.0,4421.0,1433.0,624.0,3.665552516894221,702.0,191930.96528948846,8657
14.0,51.56,52.0,1172.0,489.0,218.0,3.9167,215.0,235600.0,8658
13.97,51.6,24.0,3988.0,2909.0,1034.0,2.7036,1098.0,170000.0,8659
13.53,51.4,44.0,2142.0,846.0,375.0,5.4273,358.0,421000.0,8660
14.07,51.59,34.0,988.0,759.0,184.0,5.6047,173.0,205100.0,8661
13.95,51.58,26.0,2738.0,1316.0,430.0,5.2442,428.0,213200.0,8662
14.02,51.63,11.0,1317.0,655.0,243.0,4.3611,234.0,329700.0,8663
13.6,51.41,40.0,1868.0,799.0,403.0,2.9306,356.0,279300.0,8664
14.04,51.76,35.0,2288.0,2222.0,566.0,2.6299,617.0,170700.0,8665
13.49,51.7,8.0,2411.0,786.0,297.0,2.1513,463.0,80400.0,8666
13.64,51.43,16.0,1080.0,507.0,182.0,4.5278,166.0,166900.0,8667
13.65,51.79,9.0,4855.0,2098.0,765.0,3.2723,872.0,97800.0,8668
13.58,51.72,15.0,1927.0,810.0,321.0,1.6369,427.0,86500.0,8669
13.55,51.72,16.0,2495.0,2314.0,567.0,3.6736,551.0,192200.0,8670
13.53,51.71,33.0,4769.0,2019.0,743.0,5.5798,787.0,338200.0,8671
13.54,51.72,19.0,3114.0,1225.2837321251593,772.0,1.7083,787.0,82200.0,8672
13.51,51.72,33.0,1438.0,1378.0,306.0,2.8917,309.0,170400.0,8673
13.6,51.74,3.0,3636.0,1486.0,696.0,5.5464,749.0,207500.0,8674
13.67,51.75,7.0,4915.0,2833.0,874.0,4.3229,885.0,130000.0,8675
13.81,51.75,50.0,1441.0,1159.0,286.0,4.5417,283.0,233700.0,8676
13.97,51.66,34.0,2415.0,1278.0,414.0,6.1599,404.0,341200.0,8677
13.84,51.68,29.0,2793.0,1583.0,626.0,1.424,722.0,73200.0,8678
13.56,51.43,21.0,4059.0,2133.0,634.0,5.6949,598.0,235300.0,8679
13.92,51.66,15.0,4680.0,2626.0,729.0,3.8355,758.0,107000.0,8680
13.85,51.64,40.0,1126.0,667.0,235.0,3.3158,220.0,125900.0,8681
14.08,51.71,37.0,1328.0,1115.0,275.0,4.2051,273.0,164400.0,8682
14.07,51.69,32.0,3611.0,2060.0,759.0,1.7427,772.0,60600.0,8683
13.58,51.79,7.0,2232.0,1274.0,499.0,2.9853,490.0,74700.0,8684
13.62,51.8,38.0,745.0,721.0,160.0,1.875,152.0,102900.0,8685
14.06,51.69,32.0,3241.0,1592.0,810.0,2.4952,895.0,181800.0,8686
14.05,51.68,26.0,3727.0,1724.0,530.0,6.1419,572.0,327300.0,8687
14.04,51.68,19.0,2191.0,1065.0,404.0,4.125,391.0,204600.0,8688
14.02,51.68,16.0,3741.0,2434.0,824.0,2.6797,801.0,86500.0,8689
13.87,51.53,25.0,2075.0,991.0,377.0,1.2281,435.0,60300.0,8690
13.88,51.54,27.0,3143.0,1760.0,570.0,4.6957,537.0,271500.0,8691
13.86,51.5,37.0,1948.0,1163.0,379.0,3.225,395.0,154000.0,8692
13.86,51.52,30.0,1895.0,990.0,359.0,2.2227,366.0,81300.0,8693
13.87,51.55,46.0,5677.0,1225.2837321251593,430.14788333569305,1.8238,457.5068800028618,237500.0,8694
13.87,51.52,42.0,198.0,158.0,32.0,3.1563,32.0,137500.0,8695
13.85,51.55,52.0,1833.0,735.0,306.0,4.6944,324.0,398900.0,8696
13.88,51.52,25.0,3319.0,1560.0,502.0,5.8479,531.0,263300.0,8697
13.87,51.51,9.0,2221.4102736512973,1225.2837321251593,430.14788333569305,4.0473,457.5068800028618,127200.0,8698
13.6,51.73,45.0,2929.0,1635.0,652.0,2.9375,755.0,273000.0,8699
13.85,51.57,26.0,1905.0,1098.0,368.0,4.8611,373.0,229600.0,8700
14.02,51.55,25.0,1784.0,904.0,303.0,3.625,312.0,107600.0,8701
14.03,51.55,32.0,3201.0,1869.0,519.0,3.2442,542.0,268000.0,8702
13.63,51.47,44.0,2026.0,908.0,383.0,4.1406,396.0,274100.0,8703
13.54,51.61,27.0,2905.0,1781.0,561.0,4.25,587.0,214800.0,8704
13.43,51.5,31.0,2478.0,1346.0,479.0,3.212,464.0,70400.0,8705
13.47,51.46,17.0,3640.0,1225.2837321251593,807.0,3.4784,830.0,152200.0,8706
14.05,51.56,29.0,2046.0,846.0,410.0,1.65,588.0,227300.0,8707
13.93,51.71,26.0,1503.0,699.0,296.0,1.875,343.0,84000.0,8708
13.46,51.76,32.0,779.0,861.0,219.0,1.0625,201.0,89800.0,8709
13.56,51.45,17.0,1492.0,1595.0,428.0,1.7188,426.0,69900.0,8710
13.61,51.49,23.0,2790.0,1407.0,460.0,4.3288,430.0,133700.0,8711
13.62,51.48,19.0,2221.4102736512973,1225.2837321251593,430.14788333569305,5.0965,457.5068800028618,295300.0,8712
13.63,51.48,30.0,3165.0,1225.2837321251593,430.14788333569305,2.0,457.5068800028618,240600.0,8713
13.7,51.58,34.0,1478.0,1976.0,653.0,2.0557,675.0,225000.0,8714
13.98,51.72,36.0,683.0,505.0,141.0,3.4265,159.0,158900.0,8715
13.86,51.62,37.0,4916.0,1225.2837321251593,1035.0,3.2862,1134.0,152300.0,8716
13.84,51.65,26.0,2156.0,1142.0,470.0,4.0,509.0,224700.0,8717
13.87,51.64,37.0,1155.0,814.0,241.0,3.875,225.0,148500.0,8718
13.67,51.64,34.0,1126.0,589.0,243.0,2.1776,256.0,84400.0,8719
13.93,51.74,27.0,173.0,117.0,34.0,2.0833,35.0,45000.0,8720
13.59,51.44,21.0,1494.0,781.0,255.0,4.3015,271.0,250000.0,8721
13.58,51.43,35.0,3300.0,3120.0,1075.0,1.473,1154.0,213600.0,8722
13.54,51.42,14.0,3348.0,1584.0,493.0,5.0828,491.0,111400.0,8723
13.96,51.7,25.0,2070.0,1078.0,460.0,2.9312,513.0,220100.0,8724
13.94,51.53,26.0,2185.0,1108.0,419.0,2.2277,435.0,78000.0,8725
13.58,51.51,36.0,3548.0,1648.0,866.0,2.6962,956.0,288200.0,8726
13.71,51.41,28.0,1592.0,962.0,282.0,1.3304,304.0,51300.0,8727
13.67,51.56,8.0,2460.0,1784.0,390.0,4.5662,397.0,175500.0,8728
14.07,51.57,36.0,1199.0,665.0,229.0,3.7065,260.0,62000.0,8729
13.69,51.57,32.0,1258.0,645.0,334.0,5.0476,333.0,191930.96528948846,8730
13.6,51.5,1.0,2062.0,872.0,268.0,5.2636,343.0,191300.0,8731
13.62,51.5,52.0,1514.0,724.0,301.0,5.3292,314.0,300900.0,8732
13.64,51.38,15.0,1703.0,847.0,266.0,3.7917,273.0,123400.0,8733
13.43,51.48,34.0,943.0,378.0,139.0,5.1765,135.0,344600.0,8734
13.43,51.49,16.0,3109.0,885.0,334.0,3.5,572.0,134700.0,8735
13.54,51.45,17.0,1149.0,583.0,243.0,2.8092,257.0,137500.0,8736
13.82,51.7,15.0,1740.0,1332.0,308.0,2.5743,319.0,60200.0,8737
13.81,51.69,38.0,2803.0,1223.0,509.0,4.119,500.0,128800.0,8738
13.84,51.4,37.0,1340.0,1008.0,340.0,3.7614,358.0,314300.0,8739
13.6,51.48,52.0,4079.0,1466.0,1024.0,4.5913,1112.0,191930.96528948846,8740
13.87,51.38,26.0,2335.0,980.0,417.0,3.4471,413.0,178900.0,8741
13.8,51.47,28.0,1437.0,724.0,262.0,2.725,295.0,140200.0,8742
13.51,51.44,6.0,4186.0,1794.0,541.0,3.665552516894221,537.4777164400161,357600.0,8743
13.52,51.44,36.0,1818.0,953.0,298.0,3.3153,323.0,99000.0,8744
13.94,51.65,52.0,1081.0,904.0,283.0,1.9219,311.0,165100.0,8745
13.93,51.66,42.0,2186.0,1145.0,439.0,4.81,423.0,191900.0,8746
13.81,51.43,32.0,1283.0,485.0,171.0,6.0574,194.0,431000.0,8747
13.9,51.73,49.0,1916.0,863.0,378.0,1.9274,447.0,122300.0,8748
13.49,51.56,34.0,1822.0,750.0,366.0,5.9907,364.0,191930.96528948846,8749
13.6,51.64,45.0,1852.0,1132.0,349.0,2.7159,393.0,101400.0,8750
13.59,51.63,37.0,1379.0,835.0,259.0,2.4962,287.0,91800.0,8751
14.03,51.74,32.0,1255.0,782.0,302.0,2.6635,338.0,113600.0,8752
14.01,51.54,39.0,2228.0,1516.0,435.0,1.6009,542.0,48800.0,8753
13.46,51.45,34.0,2010.0,1501.0,422.0,2.0417,411.0,65900.0,8754
14.05,51.45,14.0,2665.0,964.0,319.0,3.665552516894221,331.0,191930.96528948846,8755
14.07,51.44,25.0,3292.0,2266.0,592.0,3.2986,608.0,119200.0,8756
13.81,51.5,18.0,2873.0,1243.0,663.0,5.1702,763.0,265400.0,8757
14.01,51.76,45.0,2019.0,880.0,339.0,4.1023,363.0,217300.0,8758
13.86,51.74,52.0,2511.0,1660.0,546.0,2.6098,587.0,127100.0,8759
13.62,51.63,13.0,1893.0,1018.0,464.0,3.8047,487.0,204700.0,8760
13.63,51.62,34.0,2753.0,3117.0,631.0,3.1713,654.0,170100.0,8761
13.79,51.42,17.0,2171.0,1042.0,375.0,3.625,389.0,94400.0,8762
13.76,51.62,22.0,2987.0,1420.0,540.0,3.65,537.4777164400161,204100.0,8763
13.77,51.62,46.0,38.0,66.0,14.0,4.1667,8.0,162500.0,8764
13.82,51.53,34.0,2326.0,1356.0,441.0,2.3475,471.0,90300.0,8765
13.61,51.58,12.0,2396.0,863.0,258.0,3.665552516894221,290.0,229200.0,8766
13.99,51.71,5.0,2221.4102736512973,3071.0,977.0,5.6754,1010.0,298500.0,8767
13.78,51.45,28.0,2024.0,844.0,309.0,4.7833,340.0,361100.0,8768
13.78,51.54,35.0,1865.0,1074.0,337.0,5.1068,335.0,223300.0,8769
13.78,51.55,24.0,3128.0,1406.0,472.0,7.5286,497.0,462700.0,8770
13.71,51.55,18.0,1846.0,1581.0,387.0,3.0982,419.0,111300.0,8771
13.69,51.66,18.0,1178.0,1377.0,429.0,1.3373,438.0,58300.0,8772
14.03,51.72,10.0,2296.0,818.0,405.0,4.3424,450.0,160600.0,8773
14.05,51.77,40.0,1287.0,806.0,311.0,3.875,346.0,321300.0,8774
14.05,51.76,22.0,2409.0,1887.0,578.0,1.4089,582.0,94200.0,8775
13.51,51.64,19.0,2636.0,1184.0,465.0,2.7863,523.0,108600.0,8776
13.62,51.38,28.0,2593.0,1365.0,457.0,3.3929,487.0,113000.0,8777
14.02,51.75,25.0,2888.0,2940.0,660.0,2.2141,654.0,66700.0,8778
13.52,51.48,52.0,3429.0,1584.0,696.0,3.7887,773.0,191930.96528948846,8779
13.56,51.55,49.0,32.0,14.0,7.0,2.1875,7.0,225000.0,8780
13.53,51.47,40.0,2186.0,953.0,515.0,2.8007,549.0,257100.0,8781
13.49,51.49,9.0,745.0,297.0,160.0,3.358,175.0,77500.0,8782
13.5,51.45,23.0,1951.0,901.0,378.0,3.1023,395.0,143300.0,8783
13.65,51.52,25.0,2221.4102736512973,2519.0,1004.0,6.8112,1012.0,191930.96528948846,8784
13.64,51.52,52.0,2643.0,1212.0,620.0,1.9167,626.0,159200.0,8785
13.63,51.52,25.0,2969.0,1745.0,487.0,2.6382,551.0,76200.0,8786
13.62,51.54,33.0,3084.0,1753.0,449.0,3.05,570.0,97800.0,8787
13.64,51.5,19.0,1469.0,1010.0,292.0,3.5664,275.0,150400.0,8788
13.65,51.55,7.0,4497.0,2248.0,713.0,3.6354,831.0,98000.0,8789
13.68,51.54,16.0,5609.0,2624.0,934.0,5.3307,952.0,169600.0,8790
13.6,51.54,46.0,1222.0,819.0,251.0,3.9118,236.0,129400.0,8791
13.58,51.54,37.0,3149.0,1225.2837321251593,788.0,2.8542,833.0,127600.0,8792
13.57,51.52,32.0,2759.0,1661.0,533.0,4.3812,499.0,228200.0,8793
13.46,51.47,52.0,504.0,295.0,97.0,3.5,96.0,73500.0,8794
13.42,51.49,48.0,1502.0,590.0,265.0,2.5952,272.0,190300.0,8795
13.93,51.43,22.0,5179.0,2315.0,884.0,4.51,944.0,189900.0,8796
13.79,51.48,17.0,1989.0,1401.0,453.0,4.1603,411.0,160500.0,8797
13.84,51.49,15.0,2682.0,1520.0,601.0,3.5982,599.0,94400.0,8798
13.83,51.51,43.0,1676.0,1056.0,276.0,2.5562,320.0,93200.0,8799
13.89,51.48,23.0,3279.0,2582.0,630.0,4.3782,647.0,175800.0,8800
13.87,51.5,24.0,1966.0,786.0,302.0,5.0318,299.0,134500.0,8801
13.85,51.5,19.0,3337.0,1646.0,554.0,5.0195,565.0,200200.0,8802
13.75,51.54,15.0,2727.0,1228.0,436.0,3.5078,500.0,109000.0,8803
13.76,51.53,39.0,1417.0,1450.0,367.0,2.8462,359.0,172000.0,8804
13.74,51.53,41.0,619.0,636.0,145.0,2.5083,138.0,118100.0,8805
13.51,51.5,21.0,2974.0,1313.0,461.0,4.4886,495.0,135400.0,8806
13.5,51.48,17.0,720.0,333.0,117.0,1.6509,174.0,85700.0,8807
13.88,51.46,14.0,2804.0,1083.0,573.0,2.6466,587.0,168500.0,8808
13.44,51.63,30.0,2395.0,1214.0,521.0,3.7045,565.0,212300.0,8809
13.91,51.52,44.0,2419.0,1045.0,432.0,3.875,437.0,280800.0,8810
13.61,51.52,44.0,1629.0,1893.0,387.0,2.2991,420.0,137500.0,8811
13.56,51.65,24.0,1713.0,1258.0,324.0,2.683,328.0,169400.0,8812
13.73,51.39,45.0,1792.0,829.0,318.0,4.9013,301.0,330100.0,8813
13.72,51.39,34.0,1431.0,503.0,220.0,7.9606,224.0,453400.0,8814
13.64,51.61,10.0,2445.0,1262.0,476.0,1.9355,526.0,68300.0,8815
13.94,51.71,11.0,1875.0,1014.0,386.0,4.375,357.0,115000.0,8816
13.95,51.63,36.0,2306.0,2823.0,765.0,2.0214,813.0,170500.0,8817
13.44,51.51,26.0,2561.0,1165.0,393.0,7.3522,388.0,363800.0,8818
13.99,51.49,44.0,1913.0,1295.0,432.0,3.9537,441.0,266400.0,8819
14.11,51.71,23.0,2308.0,1001.0,317.0,7.5112,322.0,355500.0,8820
13.64,51.59,33.0,2467.0,1052.0,363.0,4.7333,377.0,257500.0,8821
14.1,51.47,35.0,1507.0,868.0,283.0,2.0284,313.0,96300.0,8822
13.47,51.55,27.0,2221.4102736512973,1225.2837321251593,430.14788333569305,3.665552516894221,457.5068800028618,191930.96528948846,8823
13.87,51.8,26.0,4151.0,2822.0,697.0,2.8372,823.0,123400.0,8824
13.76,51.56,22.0,2124.0,829.0,313.0,2.4519,432.0,57500.0,8825
13.71,51.54,39.0,2265.0,2323.0,599.0,2.1522,628.0,155300.0,8826
14.04,51.66,29.0,1290.0,323.0,113.0,1.9265,263.0,103300.0,8827
13.48,51.47,10.0,2237.0,1255.0,429.0,3.1176,454.0,126500.0,8828
13.8,51.54,17.0,2681.0,1621.0,459.0,3.875,470.0,118500.0,8829
13.78,51.57,34.0,5419.0,2002.0,430.14788333569305,4.1985,457.5068800028618,191930.96528948846,8830
13.4,52.13,34.0,2319.0,941.0,356.0,6.4319,334.0,452300.0,8831
13.47,52.15,4.0,3273.0,1497.0,454.0,5.3345,495.0,176100.0,8832
13.88,52.24,14.0,2221.4102736512973,1225.2837321251593,430.14788333569305,4.2071,457.5068800028618,430900.0,8833
13.93,52.23,20.0,4609.0,1225.2837321251593,430.14788333569305,2.7121,457.5068800028618,169400.0,8834
13.86,52.2,15.0,1962.0,730.0,321.0,2.25,403.0,67500.0,8835
13.98,52.23,4.0,786.0,368.0,109.0,6.3215,116.0,138200.0,8836
13.94,52.23,28.0,826.0,979.0,245.0,1.7172,258.0,58800.0,8837
14.0,52.18,33.0,1348.0,573.0,236.0,2.4896,234.0,74100.0,8838
13.65,52.17,33.0,1884.0,1518.0,449.0,3.1194,477.0,152800.0,8839
13.64,52.18,15.0,1558.0,949.0,332.0,5.2864,314.0,174400.0,8840
13.65,52.19,15.0,1392.0,681.0,263.0,5.4248,267.0,187200.0,8841
13.62,52.24,34.0,2494.0,1399.0,382.0,7.3753,375.0,388100.0,8842
13.68,52.16,16.0,2939.0,1177.0,396.0,3.665552516894221,380.0,372000.0,8843
13.68,52.14,39.0,2040.0,926.0,351.0,7.5552,336.0,191930.96528948846,8844
13.58,52.15,38.0,1204.0,921.0,247.0,4.4464,268.0,215400.0,8845
13.59,52.22,33.0,2221.4102736512973,2681.0,980.0,7.1088,950.0,443300.0,8846
13.7,52.21,27.0,720.0,359.0,138.0,2.5313,150.0,61300.0,8847
13.72,52.22,10.0,1972.0,1469.0,442.0,1.5407,455.0,58400.0,8848
13.59,52.17,24.0,3242.0,2764.0,773.0,1.3385,795.0,58800.0,8849
13.59,52.19,42.0,1973.0,1841.0,502.0,2.5326,510.0,156500.0,8850
13.59,52.18,28.0,1020.0,504.0,164.0,4.5694,169.0,287500.0,8851
13.63,52.16,30.0,2196.0,1131.0,460.0,4.4135,486.0,272300.0,8852
13.89,51.98,11.0,3112.0,1700.0,851.0,3.1587,890.0,181300.0,8853
14.09,51.81,30.0,2512.0,1390.0,523.0,2.3725,597.0,77200.0,8854
14.0,51.89,19.0,325.0,354.0,87.0,2.75,74.0,90600.0,8855
13.52,52.12,10.0,266.0,154.0,49.0,2.25,62.0,75000.0,8856
13.51,52.11,32.0,2762.0,2677.0,632.0,2.5719,652.0,105600.0,8857
13.65,52.23,5.0,2881.0,1490.0,570.0,3.0398,584.0,120000.0,8858
13.52,52.14,8.0,3866.0,1555.0,513.0,6.0901,539.0,298200.0,8859
13.56,52.13,23.0,506.0,264.0,89.0,7.1366,96.0,273900.0,8860
13.94,52.15,39.0,1076.0,1242.0,332.0,2.2679,338.0,151800.0,8861
13.96,52.15,24.0,2002.0,820.0,241.0,6.9612,253.0,274500.0,8862
13.78,52.22,30.0,1271.0,2019.0,524.0,1.5152,528.0,81300.0,8863
13.57,52.22,15.0,2700.0,1432.0,449.0,4.9063,460.0,159800.0,8864
13.7,52.12,37.0,1814.0,850.0,328.0,5.0574,329.0,240800.0,8865
13.69,52.11,9.0,4759.0,1884.0,915.0,4.8333,924.0,277200.0,8866
13.94,52.17,52.0,3424.0,2273.0,685.0,3.9048,690.0,164700.0,8867
13.97,52.16,18.0,335.0,189.0,67.0,1.2273,76.0,87500.0,8868
13.71,52.04,35.0,1689.0,1135.0,366.0,2.3269,397.0,97300.0,8869
13.98,52.02,41.0,2017.0,783.0,403.0,4.1591,489.0,191930.96528948846,8870
13.83,52.24,17.0,353.0,359.0,118.0,1.5625,112.0,162500.0,8871
13.89,52.23,25.0,1947.0,900.0,354.0,3.8523,418.0,193000.0,8872
13.91,52.22,11.0,5684.0,3095.0,1036.0,3.6875,1139.0,112600.0,8873
13.91,52.23,38.0,300.0,154.0,51.0,4.0909,47.0,108300.0,8874
13.91,52.24,18.0,3783.0,1843.0,623.0,5.7559,654.0,215800.0,8875
13.96,52.21,21.0,1872.0,870.0,301.0,3.725,302.0,84700.0,8876
13.96,52.2,41.0,941.0,973.0,253.0,1.9583,233.0,102300.0,8877
13.94,52.19,45.0,1528.0,801.0,287.0,1.2625,291.0,84700.0,8878
13.94,52.18,51.0,2690.0,1795.0,539.0,3.6581,554.0,225000.0,8879
13.91,52.2,36.0,2463.0,1125.0,424.0,6.0176,447.0,352700.0,8880
13.71,52.17,31.0,2532.0,1396.0,467.0,4.0417,479.0,114500.0,8881
13.81,52.23,26.0,1387.0,807.0,244.0,4.1563,226.0,135700.0,8882
13.8,52.23,42.0,1125.0,616.0,258.0,3.6765,273.0,252800.0,8883
13.83,52.2,47.0,1372.0,1237.0,303.0,2.125,395.0,95500.0,8884
13.8,52.2,23.0,1970.0,935.0,279.0,4.4853,296.0,145900.0,8885
13.78,52.2,20.0,1255.0,1201.0,318.0,1.2206,360.0,162500.0,8886
13.76,52.14,43.0,396.0,261.0,73.0,2.9044,91.0,172900.0,8887
13.76,52.13,17.0,4379.0,1720.0,595.0,5.086,629.0,148400.0,8888
13.67,52.16,29.0,2221.4102736512973,1225.2837321251593,430.14788333569305,3.0253,457.5068800028618,111400.0,8889
13.63,52.19,48.0,1371.0,528.0,155.0,3.665552516894221,537.4777164400161,191930.96528948846,8890
13.62,52.19,35.0,614.0,691.0,164.0,1.6953,180.0,81300.0,8891
13.63,52.18,15.0,2221.4102736512973,1722.0,829.0,4.3427,457.5068800028618,305800.0,8892
13.55,52.24,20.0,1878.0,1461.0,516.0,2.9821,548.0,142500.0,8893
13.6,52.11,34.0,2079.0,1379.0,352.0,5.103,343.0,207000.0,8894
13.6,52.13,9.0,3049.0,1527.0,515.0,5.0733,471.0,196600.0,8895
13.58,52.16,40.0,2323.0,1847.0,614.0,1.8316,661.0,113500.0,8896
13.95,52.17,36.0,1253.0,932.0,249.0,2.1635,259.0,110400.0,8897
13.67,52.19,5.0,5348.0,1862.0,555.0,3.665552516894221,659.0,191930.96528948846,8898
13.68,52.11,26.0,411.0,448.0,95.0,1.7019,114.0,350000.0,8899
14.05,52.12,40.0,1630.0,1568.0,510.0,2.7366,543.0,169100.0,8900
13.96,52.11,31.0,2328.0,722.0,247.0,3.665552516894221,270.0,191930.96528948846,8901
13.6,52.21,23.0,2543.0,1297.0,385.0,5.9164,388.0,237400.0,8902
13.57,52.17,31.0,2518.0,1107.0,508.0,4.7404,543.0,295800.0,8903
13.56,52.22,43.0,2446.0,1699.0,692.0,2.625,764.0,163300.0,8904
13.57,52.16,20.0,2687.0,2154.0,610.0,2.6434,637.0,169700.0,8905
13.53,52.22,21.0,2221.4102736512973,1225.2837321251593,430.14788333569305,4.3351,457.5068800028618,267400.0,8906
13.54,52.21,17.0,851.0,370.0,123.0,5.0877,118.0,209300.0,8907
13.73,51.82,23.0,5379.0,1826.0,555.0,7.0151,684.0,350600.0,8908
13.97,52.14,36.0,1860.0,794.0,366.0,5.0871,367.0,354500.0,8909
13.94,52.11,22.0,2996.0,2169.0,607.0,4.3438,695.0,209700.0,8910
13.93,52.11,21.0,3491.0,1920.0,669.0,2.2241,760.0,127300.0,8911
14.04,52.13,34.0,1562.0,1774.0,559.0,1.5685,651.0,225000.0,8912
14.06,52.14,28.0,2312.0,1344.0,467.0,4.7135,496.0,203200.0,8913
13.55,51.96,35.0,1431.0,505.0,213.0,6.8109,210.0,401000.0,8914
13.73,52.09,36.0,857.0,448.0,168.0,5.0086,156.0,366700.0,8915
13.73,52.1,21.0,4624.0,2174.0,812.0,3.5255,852.0,132100.0,8916
13.72,52.2,49.0,192.0,83.0,38.0,3.0179,41.0,118800.0,8917
14.05,51.85,28.0,4035.0,1881.0,659.0,5.4607,641.0,192300.0,8918
13.66,52.2,16.0,1332.0,1534.0,295.0,3.0227,368.0,297100.0,8919
13.61,51.96,47.0,1745.0,753.0,275.0,5.532,270.0,318500.0,8920
13.75,52.22,8.0,1003.0,388.0,140.0,4.2917,167.0,221900.0,8921
14.06,51.85,34.0,2165.0,776.0,339.0,5.2971,355.0,442100.0,8922
13.67,52.17,47.0,1551.0,1329.0,322.0,1.9792,362.0,116400.0,8923
13.82,52.08,9.0,2229.0,788.0,341.0,5.5111,355.0,196300.0,8924
13.77,52.17,17.0,3150.0,1857.0,610.0,3.9688,588.0,165000.0,8925
13.65,52.22,14.0,1932.0,997.0,291.0,3.6875,330.0,93200.0,8926
13.88,51.85,42.0,2390.0,1146.0,468.0,6.3111,462.0,397400.0,8927
13.68,51.84,24.0,2469.0,1225.2837321251593,712.0,2.5445,731.0,151400.0,8928
13.64,51.89,36.0,1991.0,1306.0,403.0,4.5,396.0,166600.0,8929
14.06,51.9,9.0,3564.0,1530.0,807.0,5.1806,835.0,175000.0,8930
13.42,52.21,15.0,2234.0,1254.0,420.0,3.0234,415.0,88600.0,8931
13.64,52.17,17.0,1317.0,679.0,272.0,4.6696,256.0,159500.0,8932
13.63,52.17,35.0,2787.0,1923.0,614.0,3.5757,639.0,177900.0,8933
13.8,52.07,15.0,2221.4102736512973,1225.2837321251593,430.14788333569305,4.6324,457.5068800028618,168800.0,8934
13.8,52.06,52.0,1625.0,614.0,383.0,2.0549,419.0,156700.0,8935
13.78,52.07,29.0,1362.0,776.0,253.0,3.1287,251.0,102000.0,8936
13.85,51.83,15.0,1898.0,1766.0,455.0,2.4929,476.0,158500.0,8937
13.95,51.89,52.0,1668.0,517.0,214.0,7.8521,225.0,191930.96528948846,8938
13.92,51.92,28.0,2875.0,1608.0,558.0,3.5489,560.0,106400.0,8939
13.93,51.9,36.0,4297.0,2038.0,700.0,5.2851,717.0,258800.0,8940
13.66,52.18,40.0,96.0,46.0,14.0,3.2708,14.0,162500.0,8941
13.66,52.19,18.0,4265.0,2025.0,544.0,6.4598,581.0,282700.0,8942
