longitude,latitude,f1,f2,f3,f4,f5,f6,t1,id,f2_div_f4,f6_div_f2,f5_cat
13.403213811420985,52.50359625668449,13.0,2364.0,1257.0,380.0,4.6167,421.0,0.0,537,6.22,0.18,3
13.403213811420985,52.50359625668449,34.0,1403.0,839.0,255.0,4.7031,262.0,0.0,538,5.5,0.19,3
13.403213811420985,52.50359625668449,17.0,729.0,431.0,121.0,4.2188,134.0,0.0,539,6.02,0.18,3
13.403213811420985,52.50359625668449,33.0,4492.0,1255.2263374485597,441.2774725274725,3.0546,544.3654353562006,0.0,540,5.202722298221614,0.12,2
13.48,52.45,25.0,3295.0,1477.0,770.0,1.8325,824.0,0.0,541,4.28,0.25,2
13.51,52.64,52.0,2287.0,829.0,296.0,7.8383,295.0,0.0,542,7.73,0.13,5
13.4,52.62,15.0,666.0,247.0,164.0,2.15,152.0,0.0,543,4.06,0.23,2
13.13,52.46,36.0,1672.0,969.0,337.0,3.0536,302.0,0.0,544,4.96,0.18,2
13.5,52.47,32.0,3202.0,1316.0,538.0,5.2888,537.0,0.0,545,5.95,0.17,4
13.47,52.6,20.0,2587.0,1534.0,540.0,2.4375,547.0,0.0,546,4.79,0.21,2
13.24,52.53,52.0,2935.0,975.0,327.0,3.605462907608696,341.0,0.0,547,5.202722298221614,0.12,3
13.3,52.63,30.0,2246.0,1032.0,548.0,3.5871,552.0,0.0,548,4.1,0.25,3
13.26,52.46,35.0,1300.0,1216.0,326.0,1.2,356.0,0.0,549,3.99,0.27,1
13.46,52.48,29.0,335.0,202.0,91.0,2.0062,107.0,0.0,550,3.68,0.32,2
13.32,52.54,26.0,3433.0,1492.0,798.0,2.9258,873.0,0.0,551,4.3,0.25,2
13.17,52.49,47.0,3453.0,1353.0,728.0,4.016,779.0,0.0,552,4.74,0.23,3
13.38,52.58,52.0,50.0,60.0,16.0,4.125,9.0,0.0,553,3.12,0.18,3
13.21,52.57,7.0,2914.0,1584.0,499.0,4.6312,481.0,0.0,554,5.84,0.17,3
13.63,52.39,46.0,2198.0,839.0,335.0,6.5778,352.0,0.0,555,6.56,0.16,5
13.64,52.45,31.0,2712.0,1519.0,629.0,1.942,628.0,0.0,556,4.31,0.23,2
13.5,52.6,29.0,2077.0,1887.0,489.0,1.4107,524.0,0.0,557,4.25,0.25,1
13.39,52.63,28.0,3763.0,1967.0,724.0,5.3244,762.0,0.0,558,5.2,0.2,4
13.4,52.64,21.0,4426.0,1856.0,761.0,4.1,790.0,0.0,559,5.82,0.18,3
13.56,52.48,16.0,2240.0,1104.0,416.0,3.5313,443.0,0.0,560,5.38,0.2,3
13.41,52.61,19.0,2439.0,1416.0,469.0,2.4474,462.0,0.0,561,5.2,0.19,2
13.14,52.49,14.0,388.0,35.0,17.0,6.1359,108.0,0.0,562,5.202722298221614,0.28,4
13.62,52.41,22.0,1580.0,686.0,264.0,1.8065,372.0,0.0,563,5.98,0.24,2
13.23,52.6,15.0,1386.0,703.0,185.0,3.6415,247.0,0.0,564,7.49,0.18,3
13.27,52.63,17.0,871.0,955.0,351.0,1.4375,379.0,0.0,565,2.48,0.20391541609822647,1
13.52,52.55,43.0,2070.0,1925.0,444.0,1.4635,512.0,0.0,566,4.66,0.25,1
13.61,52.43,17.0,1258.0,885.0,229.0,3.05,254.0,0.0,567,5.49,0.2,2
13.62,52.43,24.0,3533.0,1496.0,723.0,2.8106,741.0,0.0,568,4.89,0.21,2
13.68,52.37,52.0,888.0,360.0,175.0,2.1944,168.0,0.0,569,5.07,0.19,2
13.403213811420985,52.50359625668449,19.0,1124.0,598.0,261.0,1.8984,290.0,0.0,570,4.31,0.26,2
13.403213811420985,52.50359625668449,36.0,2988.0,1357.0,657.0,3.5174,719.0,0.0,571,4.55,0.24,3
13.403213811420985,52.50359625668449,30.0,1242.0,1438.0,325.0,2.6607,338.0,0.0,572,3.82,0.27,2
13.18,52.5,13.0,2614.0,1949.0,537.0,2.0547,650.0,0.0,573,4.87,0.25,2
13.42,52.38,14.0,4794.0,2252.0,768.0,4.2061,767.0,0.0,574,6.24,0.16,3
13.42,52.59,52.0,3519.0,1883.0,706.0,3.4861,711.0,0.0,575,4.98,0.2,3
13.4,52.61,25.0,1492.0,755.0,389.0,3.0893,439.0,0.0,576,3.84,0.29,2
13.16,52.54,16.0,2812.0,1620.0,523.0,3.7404,514.0,0.0,577,5.38,0.18,3
13.57,52.51,32.0,3152.0,1255.2263374485597,526.0,2.725,596.0,0.0,578,5.99,0.19,2
13.35,52.61,52.0,2756.0,971.0,510.0,5.5871,542.0,0.0,579,5.4,0.2,4
13.12,52.54,33.0,1624.0,1412.0,323.0,4.0385,337.0,0.0,580,5.03,0.21,3
13.32,52.55,16.0,1257.0,559.0,213.0,4.4531,231.0,0.0,581,5.9,0.18,3
13.23,52.55,4.0,2301.928473177441,1255.2263374485597,441.2774725274725,6.1287,470.986642253378,0.0,582,5.22,0.2,4
13.29,52.61,42.0,1809.0,1094.0,382.0,2.767,424.0,0.0,583,4.74,0.23,2
13.49,52.48,8.0,2301.928473177441,1255.2263374485597,441.2774725274725,5.0012,470.986642253378,0.0,584,5.22,0.2,4
13.58,52.39,14.0,2301.928473177441,3025.0,441.2774725274725,4.0653,470.986642253378,0.0,585,5.22,0.2,3
13.58,52.48,22.0,809.0,334.0,157.0,2.3846,180.0,0.0,586,5.15,0.22,2
13.45,52.58,33.0,2970.0,1869.0,539.0,4.3636,547.0,0.0,587,5.51,0.18,3
13.65,52.35,31.0,3052.0,1581.0,788.0,3.0744,844.0,0.0,588,3.87,0.28,2
13.4,52.47,52.0,1294.0,434.0,180.0,5.7914,175.0,0.0,589,7.19,0.14,4
13.3,52.56,34.0,1503.0,731.0,285.0,4.0352,264.0,0.0,590,5.27,0.18,3
13.15,52.56,44.0,1488.0,667.0,281.0,4.0862,259.0,0.0,591,5.3,0.17,3
13.65,52.45,33.0,1353.0,1079.0,237.0,4.5417,228.0,0.0,592,5.71,0.17,3
13.66,52.45,37.0,4005.0,1602.0,606.0,6.4666,614.0,0.0,593,6.61,0.15,5
13.25,52.55,38.0,4105.0,2561.0,909.0,3.8684,950.0,0.0,594,4.52,0.23,3
13.15,52.48,16.0,1755.0,674.0,410.0,5.1602,410.0,0.0,595,4.28,0.23,4
13.22,52.6,41.0,839.0,419.0,215.0,5.012,190.0,0.0,596,3.9,0.23,4
13.3,52.55,20.0,3212.0,1064.0,526.0,6.6155,572.0,0.0,597,6.11,0.18,5
13.16,52.47,21.0,5639.0,2670.0,871.0,6.0809,894.0,0.0,598,6.47,0.16,4
13.44,52.63,36.0,1765.0,1008.0,382.0,2.0639,438.0,0.0,599,4.62,0.25,2
13.18,52.56,35.0,2072.0,1249.0,317.0,3.9855,349.0,0.0,600,6.54,0.17,3
13.7,52.4,15.0,3780.0,1632.0,721.0,2.7644,792.0,0.0,601,5.24,0.21,2
13.13,52.45,7.0,2301.928473177441,1255.2263374485597,441.2774725274725,3.1662,544.3654353562006,0.0,602,5.22,0.24,2
13.19,52.45,20.0,2110.0,1008.0,325.0,6.1509,335.0,0.0,603,6.49,0.16,4
13.13,52.41,30.0,1610.0,1000.0,397.0,2.0357,410.0,0.0,604,4.06,0.25,2
13.43,52.62,36.0,2127.0,807.0,306.0,3.605462907608696,314.0,0.0,605,6.95,0.15,3
13.19,52.46,30.0,1856.0,1103.0,379.0,4.0357,339.0,0.0,606,4.9,0.18,3
13.23,52.56,15.0,4206.0,1863.0,869.0,2.0591,922.0,0.0,607,4.84,0.22,2
13.49,52.44,19.0,2238.0,1190.0,507.0,2.0714,573.0,0.0,608,4.41,0.26,2
13.27,52.6,44.0,2267.0,980.0,372.0,3.6,426.0,0.0,609,6.09,0.19,3
13.5,52.49,34.0,1765.0,772.0,282.0,5.0118,284.0,0.0,610,6.26,0.16,4
13.24,52.50359625668449,25.0,4137.0,1905.0,630.0,4.375,662.0,0.0,611,6.57,0.16,3
13.49,52.61,10.0,3587.0,1398.0,763.0,2.569,774.0,0.0,612,4.7,0.22,2
13.26,52.61,32.0,2352.0,1316.0,447.0,2.2292,477.0,0.0,613,5.26,0.2,2
13.28,52.65,18.0,1665.0,1095.0,390.0,2.6038,477.0,0.0,614,4.27,0.29,2
13.56,52.47,30.0,2180.0,1050.0,390.0,6.3688,369.0,0.0,615,5.59,0.17,4
13.58,52.4,36.0,599.0,361.0,139.0,5.0395,125.0,0.0,616,4.31,0.21,4
13.35,52.4,46.0,3007.0,2587.0,814.0,2.7179,854.0,0.0,617,3.69,0.28,2
13.43,52.63,30.0,504.0,529.0,123.0,1.9531,140.0,0.0,618,4.1,0.28,2
13.53,52.56,15.0,3193.0,1303.0,426.0,5.3017,468.0,0.0,619,7.5,0.15,4
13.12,52.45,45.0,818.0,340.0,138.0,4.8021,144.0,0.0,620,5.93,0.18,4
13.05,52.75,6.0,2187.0,697.0,273.0,6.2685,277.0,0.0,621,8.01,0.13,4
13.6,52.5,31.0,1701.0,680.0,324.0,3.1375,363.0,0.0,622,5.25,0.21,2
13.2,52.44,16.0,3050.0,1444.0,512.0,5.2463,559.0,0.0,623,5.96,0.18,4
13.15,52.5,34.0,1280.0,754.0,294.0,3.1333,268.0,0.0,624,4.35,0.21,2
13.67,52.45,23.0,1551.0,555.0,243.0,4.6792,236.0,0.0,625,6.38,0.15,3
13.57,52.39,30.0,2835.0,1669.0,652.0,3.3616,711.0,0.0,626,4.35,0.25,3
13.2,52.47,17.0,3724.0,2536.0,971.0,3.2649,1023.0,0.0,627,3.84,0.27,3
13.66,52.42,48.0,1562.0,1469.0,424.0,2.5673,439.0,0.0,628,3.68,0.28,2
13.6,52.47,38.0,1231.0,1217.0,354.0,1.8661,346.0,0.0,629,3.48,0.28,2
13.25,52.56,14.0,999.0,1037.0,244.0,2.7125,232.0,0.0,630,4.09,0.23,2
13.54,52.51,26.0,4050.0,2072.0,636.0,4.0781,712.0,0.0,631,6.37,0.18,3
13.28,52.5,42.0,932.0,900.0,263.0,1.8039,254.0,0.0,632,3.54,0.27,2
13.64,52.42,34.0,3978.0,2725.0,1035.0,1.7622,1073.0,0.0,633,3.84,0.27,2
13.25,52.59,38.0,2172.0,830.0,368.0,3.9091,437.0,0.0,634,5.9,0.2,3
13.11,52.41,52.0,1881.0,640.0,321.0,6.871,334.0,0.0,635,5.86,0.18,5
13.68,52.42,36.0,1057.0,658.0,207.0,4.7708,207.0,0.0,636,5.11,0.2,3
13.19,52.56,28.0,1445.0,1017.0,284.0,3.6693,268.0,0.0,637,5.09,0.19,3
13.78,52.54,39.0,2754.0,2263.0,619.0,2.2454,652.0,0.0,638,4.45,0.24,2
13.78,52.52,20.0,3196.0,2929.0,983.0,3.0206,994.0,0.0,639,3.25,0.31,2
13.8,52.52,38.0,3272.0,1255.2263374485597,726.0,2.8295,731.0,0.0,640,4.51,0.22,2
13.79,52.55,36.0,1882.0,1005.0,409.0,3.8,453.0,0.0,641,4.6,0.24,3
13.55,52.49,31.0,1795.0,872.0,282.0,3.605462907608696,281.0,0.0,642,6.37,0.16,3
13.49,52.65,39.0,2902.0,1007.0,420.0,6.1953,460.0,0.0,643,6.91,0.16,4
13.2,52.42,28.0,1609.0,1064.0,290.0,1.1125,340.0,0.0,644,5.55,0.21,1
13.67,52.42,43.0,2527.0,1332.0,558.0,3.0465,619.0,0.0,645,4.53,0.24,2
13.62,52.4,23.0,4247.0,2357.0,823.0,5.1321,835.0,0.0,646,5.16,0.2,4
13.27,52.53,32.0,1578.0,836.0,292.0,3.9063,284.0,0.0,647,5.4,0.18,3
13.22,52.59,11.0,2394.0,1393.0,409.0,5.5875,403.0,0.0,648,5.85,0.17,4
13.13,52.43,27.0,1492.0,717.0,254.0,1.8906,393.0,0.0,649,5.87,0.26,2
13.6,52.46,8.0,1268.0,1237.0,326.0,1.3708,336.0,0.0,650,3.89,0.26,1
13.69,52.45,24.0,4410.0,2362.0,862.0,2.9406,939.0,0.0,651,5.12,0.21,2
13.55,52.47,32.0,2301.928473177441,1255.2263374485597,441.2774725274725,3.3926,470.986642253378,0.0,652,5.22,0.2,3
13.13,52.42,22.0,2367.0,1333.0,488.0,3.6304,492.0,0.0,653,4.85,0.21,3
13.52,52.37,18.0,1867.0,802.0,314.0,1.8242,424.0,0.0,654,5.95,0.23,2
13.74,52.47,30.0,2695.0,1098.0,420.0,5.3972,424.0,0.0,655,6.42,0.16,4
13.45,52.65,30.0,2370.0,1248.0,410.0,3.1442,412.0,0.0,656,5.78,0.17,2
13.44,52.64,38.0,175.0,129.0,20.0,3.605462907608696,22.0,0.0,657,5.202722298221614,0.13,3
13.59,52.39,37.0,3223.0,1325.0,539.0,4.0938,564.0,0.0,658,5.98,0.17,3
13.26,52.6,14.0,1740.0,850.0,317.0,2.5812,391.0,0.0,659,5.49,0.22,2
13.53,52.59,5.0,1519.0,705.0,186.0,3.605462907608696,186.0,0.0,660,8.17,0.12,3
13.61,52.41,13.0,4760.0,309.0,132.0,5.4618,938.0,0.0,661,5.202722298221614,0.2,4
13.68,52.45,40.0,2681.0,1144.0,669.0,3.0461,737.0,0.0,662,4.01,0.27,2
13.34,52.54,16.0,1466.0,661.0,209.0,6.2893,196.0,0.0,663,7.01,0.13,4
13.66,52.37,28.0,4930.0,2232.0,441.2774725274725,4.3232,470.986642253378,0.0,664,5.202722298221614,0.1,3
13.49,52.59,34.0,3718.0,2510.0,632.0,5.3311,676.0,0.0,665,5.88,0.18,4
13.68,52.41,47.0,1527.0,1102.0,282.0,4.0,283.0,0.0,666,5.41,0.19,3
13.59,52.38,14.0,2493.0,1296.0,418.0,5.4508,407.0,0.0,667,5.96,0.16,4
13.57,52.38,52.0,2307.0,1127.0,548.0,1.8447,583.0,0.0,668,4.21,0.25,2
13.57,52.37,33.0,1759.0,943.0,315.0,5.223,311.0,0.0,669,5.58,0.18,4
13.46,52.74,32.0,3551.0,1731.0,935.0,2.2017,1037.0,0.0,670,3.8,0.29,2
13.64,52.46,45.0,1211.0,1128.0,261.0,3.4792,234.0,0.0,671,4.64,0.19,3
13.26,52.58,4.0,617.0,224.0,105.0,3.9205,105.0,0.0,672,5.88,0.17,3
13.67,52.37,52.0,1565.0,637.0,297.0,4.7778,315.0,0.0,673,5.27,0.2,3
13.48,52.64,14.0,2635.0,1150.0,499.0,4.4391,516.0,0.0,674,5.28,0.2,3
13.21,52.50359625668449,43.0,782.0,827.0,223.0,3.1538,207.0,0.0,675,3.51,0.26,2
13.65,52.36,16.0,5603.0,3045.0,893.0,5.0778,938.0,0.0,676,6.27,0.17,4
13.65,52.34,16.0,4371.0,2530.0,817.0,4.6786,889.0,0.0,677,5.35,0.2,3
13.29,52.56,24.0,3596.0,1573.0,492.0,6.5382,494.0,0.0,678,7.31,0.14,5
13.23,52.47,21.0,2471.0,1753.0,451.0,4.025,473.0,0.0,679,5.48,0.19,3
13.24,52.47,26.0,2345.0,1195.0,377.0,5.4925,408.0,0.0,680,6.22,0.17,4
13.25,52.62,26.0,1299.0,533.0,180.0,6.2296,174.0,0.0,681,7.22,0.13,4
13.29,52.53,30.0,4573.0,2411.0,819.0,3.5804,819.0,0.0,682,5.58,0.18,3
13.36,52.47,52.0,1590.0,1127.0,321.0,3.4625,360.0,0.0,683,4.95,0.23,3
13.44,52.61,44.0,2636.0,2182.0,651.0,1.432,725.0,0.0,684,4.05,0.28,1
13.44,52.62,21.0,5541.0,2214.0,737.0,5.5777,776.0,0.0,685,7.52,0.14,4
13.54,52.5,19.0,2742.0,1396.0,703.0,2.5663,756.0,0.0,686,3.9,0.28,2
13.42,52.6,18.0,2144.0,985.0,381.0,3.175,420.0,0.0,687,5.63,0.2,2
13.42,52.62,50.0,2141.0,1777.0,426.0,2.7679,451.0,0.0,688,5.03,0.21,2
13.24,52.49,34.0,3041.0,1920.0,640.0,4.5304,677.0,0.0,689,4.75,0.22,3
13.53,52.5,18.0,2127.0,1168.0,401.0,3.0313,443.0,0.0,690,5.3,0.21,2
13.5,52.62,37.0,1813.0,1100.0,375.0,3.4453,394.0,0.0,691,4.83,0.22,3
13.28,52.55,35.0,1481.0,747.0,254.0,4.4286,277.0,0.0,692,5.83,0.19,3
13.65,52.41,47.0,2901.0,1276.0,578.0,2.1366,631.0,0.0,693,5.02,0.22,2
13.71,52.44,36.0,1467.0,1247.0,347.0,1.8191,369.0,0.0,694,4.23,0.25,2
13.5,52.65,15.0,2708.0,1140.0,389.0,6.2899,410.0,0.0,695,6.96,0.15,4
13.51,52.52,26.0,2301.928473177441,1255.2263374485597,441.2774725274725,3.605462907608696,470.986642253378,0.0,696,5.22,0.2,3
13.25,52.58,46.0,723.0,411.0,165.0,2.0893,154.0,0.0,697,4.38,0.21,2
13.36,52.4,51.0,1477.0,750.0,295.0,5.3925,280.0,0.0,698,5.01,0.19,4
13.55,52.39,23.0,3516.0,1465.0,623.0,4.2569,661.0,0.0,699,5.64,0.19,3
13.23,52.49,10.0,1657.0,958.0,380.0,2.6458,359.0,0.0,700,4.36,0.22,2
13.48,52.6,12.0,2301.928473177441,1255.2263374485597,1057.0,5.2879,1064.0,0.0,701,5.202722298221614,0.20391541609822647,4
13.46,52.6,28.0,3187.0,2205.0,559.0,5.1668,569.0,0.0,702,5.7,0.18,4
13.44,52.6,23.0,1569.0,1031.0,368.0,1.6267,414.0,0.0,703,4.26,0.26,2
13.54,52.56,28.0,1869.0,1074.0,344.0,2.5988,407.0,0.0,704,5.43,0.22,2
13.12,52.46,28.0,1452.0,919.0,308.0,2.8287,300.0,0.0,705,4.71,0.21,2
13.28,52.64,11.0,3358.0,1690.0,482.0,6.7544,504.0,0.0,706,6.97,0.15,5
13.15,52.49,40.0,2538.0,2170.0,541.0,2.7212,564.0,0.0,707,4.69,0.22,2
13.59,52.49,30.0,2110.0,1301.0,345.0,2.3173,406.0,0.0,708,6.12,0.19,2
13.22,52.52,16.0,1584.0,1011.0,268.0,2.4961,309.0,0.0,709,5.91,0.2,2
13.28,52.61,17.0,2255.0,1171.0,411.0,2.875,416.0,0.0,710,5.49,0.18,2
13.65,52.42,52.0,1835.0,777.0,317.0,3.7159,330.0,0.0,711,5.79,0.18,3
13.5,52.58,18.0,2301.928473177441,1255.2263374485597,441.2774725274725,4.7612,470.986642253378,0.0,712,5.22,0.2,3
13.53,52.47,17.0,3425.0,2469.0,758.0,0.9393,827.0,0.0,713,4.52,0.24,1
13.55,52.48,17.0,5041.0,2396.0,801.0,6.0868,778.0,0.0,714,6.29,0.15,4
13.54,52.58,52.0,1837.0,668.0,300.0,5.1009,313.0,0.0,715,6.12,0.17,4
13.25,52.53,7.0,2021.0,1615.0,406.0,2.5842,441.0,0.0,716,4.98,0.22,2
13.16,52.6,19.0,121.0,658.0,41.0,0.9573,41.0,0.0,717,2.95,0.20391541609822647,1
13.26,52.53,30.0,1680.0,858.0,310.0,4.0474,312.0,0.0,718,5.42,0.19,3
13.21,52.52,32.0,1564.0,973.0,290.0,3.75,270.0,0.0,719,5.39,0.17,3
13.46,52.64,13.0,2589.0,1356.0,435.0,5.0253,413.0,0.0,720,5.95,0.16,4
13.47,52.64,4.0,1646.0,853.0,410.0,5.0821,408.0,0.0,721,4.01,0.25,4
13.46,52.62,25.0,2496.0,1034.0,367.0,7.0544,351.0,0.0,722,6.8,0.14,5
13.21,52.48,32.0,2301.928473177441,2615.0,950.0,6.6188,974.0,0.0,723,2.42,0.20391541609822647,5
13.41,52.63,32.0,4684.0,1512.0,511.0,3.605462907608696,540.0,0.0,724,5.202722298221614,0.12,3
13.41,52.64,8.0,1755.0,1687.0,511.0,1.995,530.0,0.0,725,3.43,0.3,2
13.27,52.57,21.0,3481.0,1866.0,746.0,3.6201,808.0,0.0,726,4.67,0.23,3
13.16,52.58,36.0,2914.0,1236.0,509.0,2.4464,562.0,0.0,727,5.72,0.19,2
13.19,52.58,5.0,260.0,157.0,42.0,6.5151,41.0,0.0,728,6.19,0.16,5
13.71,52.4,30.0,3742.0,1721.0,631.0,6.1388,633.0,0.0,729,5.93,0.17,4
13.54,52.47,34.0,1441.0,695.0,275.0,2.6875,294.0,0.0,730,5.24,0.2,2
13.22,52.48,40.0,859.0,427.0,176.0,3.5789,196.0,0.0,731,4.88,0.23,3
13.38,52.39,52.0,1786.0,856.0,394.0,3.0833,427.0,0.0,732,4.53,0.24,2
13.64,52.35,14.0,2982.0,1408.0,423.0,5.3241,412.0,0.0,733,7.05,0.14,4
13.39,52.61,32.0,2374.0,1580.0,427.0,3.8837,450.0,0.0,734,5.56,0.19,3
13.24,52.57,31.0,1892.0,1162.0,389.0,3.125,428.0,0.0,735,4.86,0.23,2
13.12,52.41,46.0,1051.0,1435.0,305.0,1.6667,302.0,0.0,736,3.45,0.29,2
13.47,52.67,22.0,2340.0,1141.0,554.0,4.5729,584.0,0.0,737,4.22,0.25,3
13.49,52.58,43.0,1583.0,1941.0,614.0,1.9835,658.0,0.0,738,2.58,0.20391541609822647,2
13.48,52.63,46.0,2062.0,1522.0,469.0,3.087,484.0,0.0,739,4.4,0.23,2
13.17,52.59,25.0,4952.0,1589.0,1024.0,1.8446,1062.0,0.0,740,4.84,0.21,2
13.29,52.57,43.0,1544.0,701.0,298.0,4.1375,286.0,0.0,741,5.18,0.19,3
13.37,52.4,17.0,2236.0,992.0,312.0,6.9405,315.0,0.0,742,7.17,0.14,5
13.47,52.59,44.0,968.0,1805.0,375.0,1.4801,384.0,0.0,743,2.58,0.20391541609822647,1
13.46,52.61,36.0,2223.0,942.0,331.0,4.6806,361.0,0.0,744,6.72,0.16,3
13.23,52.5,10.0,1731.0,1056.0,312.0,3.6007,299.0,0.0,745,5.55,0.17,3
13.23,52.52,52.0,2694.0,1152.0,435.0,3.0806,453.0,0.0,746,6.19,0.17,2
13.15,52.47,41.0,1229.0,994.0,270.0,1.4891,302.0,0.0,747,4.55,0.25,1
13.16,52.59,29.0,3402.0,2331.0,690.0,3.6094,747.0,0.0,748,4.93,0.22,3
13.15,52.58,52.0,1211.0,1102.0,392.0,1.6875,447.0,0.0,749,3.09,0.20391541609822647,2
13.15,52.59,16.0,1787.0,1446.0,362.0,3.75,361.0,0.0,750,4.94,0.2,3
13.48,52.59,12.0,2560.0,907.0,366.0,3.605462907608696,365.0,0.0,751,6.99,0.14,3
13.15,52.4,13.0,1632.0,1255.2263374485597,659.0,1.5054,598.0,0.0,752,2.48,0.20391541609822647,1
13.38,52.62,38.0,796.0,679.0,167.0,3.6607,159.0,0.0,753,4.77,0.2,3
13.46,52.63,52.0,2424.0,1171.0,455.0,1.4815,528.0,0.0,754,5.33,0.22,1
13.48,52.66,48.0,2304.0,1273.0,512.0,3.275,558.0,0.0,755,4.5,0.24,3
13.72,52.41,8.0,1944.0,814.0,276.0,5.3988,283.0,0.0,756,7.04,0.15,4
13.45,52.64,32.0,2699.0,2086.0,551.0,2.2974,552.0,0.0,757,4.9,0.2,2
13.17,52.58,34.0,2392.0,933.0,619.0,3.7306,653.0,0.0,758,3.86,0.27,3
13.17,52.57,26.0,2249.0,1311.0,373.0,5.0287,344.0,0.0,759,6.03,0.15,4
13.18,52.58,30.0,724.0,325.0,155.0,3.3333,167.0,0.0,760,4.67,0.23,3
13.18,52.59,52.0,2093.0,918.0,483.0,2.7477,550.0,0.0,761,4.33,0.26,2
13.16,52.4,45.0,1834.0,1405.0,407.0,2.0521,421.0,0.0,762,4.51,0.23,2
13.24,52.5,33.0,2127.0,1056.0,391.0,4.375,414.0,0.0,763,5.44,0.19,3
13.24,52.46,42.0,1762.0,1526.0,365.0,2.8643,398.0,0.0,764,4.83,0.23,2
13.18,52.45,21.0,2405.0,1197.0,412.0,2.6488,476.0,0.0,765,5.84,0.2,2
13.18,52.57,14.0,2301.928473177441,265.0,112.0,3.2431,470.986642253378,0.0,766,5.202722298221614,0.2,3
13.16,52.57,14.0,3727.0,1741.0,646.0,3.5625,685.0,0.0,767,5.77,0.18,3
